performance_id,shipment_id,actual_delivery_time_hr,delay_flag,delay_reason,cost_per_shipment_usd,on_time_delivery,customer_satisfaction_score
6705,6705,114.14,1,None,1731.1,1,3
6706,6706,92.46,0,Customs,1570.96,1,2
6707,6707,74.41,0,Operational Delay,1367.28,0,5
6708,6708,55.37,1,Customs,1062.38,0,4
6709,6709,92.55,0,Weather,1872.97,1,4
6710,6710,137.54,1,Customs,1416.29,0,3
6711,6711,136.82,1,Weather,1197.7,0,1
6712,6712,15.7,0,Weather,703.5,1,1
6713,6713,66.87,0,None,1831.04,1,3
6714,6714,90.92,0,Weather,1342.55,0,5
6715,6715,139.64,1,Documentation Issue,1887.96,1,5
6716,6716,124.84,1,Customs,436.24,0,5
6717,6717,38.44,0,Documentation Issue,1803.67,1,5
6718,6718,34.68,0,Mechanical Issue,297.13,1,5
6719,6719,73.7,0,Customs,1872.14,1,3
6720,6720,27.15,1,Documentation Issue,1354.69,1,3
6721,6721,47.19,0,None,145.65,1,1
6722,6722,25.57,1,Mechanical Issue,345.32,0,5
6723,6723,138.04,0,Mechanical Issue,114.04,1,4
6724,6724,120.15,1,Documentation Issue,548.73,1,1
6725,6725,40.16,0,Weather,1437.16,0,5
6726,6726,101.11,1,Mechanical Issue,1946.16,0,5
6727,6727,84.77,1,None,666.36,0,3
6728,6728,63.81,1,Traffic,1249.08,0,2
6729,6729,12.9,1,Operational Delay,1989.94,1,1
6730,6730,36.63,0,Customs,1201.86,0,1
6731,6731,63.95,1,Weather,576.97,0,4
6732,6732,17.83,1,Documentation Issue,1565.73,1,3
6733,6733,51.38,1,Documentation Issue,1372.79,0,2
6734,6734,89.66,0,None,76.13,1,2
6735,6735,89.88,1,Weather,1238.11,0,1
6736,6736,101.26,1,Traffic,1510.27,1,4
6737,6737,65.72,0,Traffic,786.07,1,5
6738,6738,97.89,1,None,919.3,0,1
6739,6739,122.92,1,Traffic,1426.99,0,5
6740,6740,109.94,1,None,1233.9,1,3
6741,6741,126.04,1,Customs,285.75,0,1
6742,6742,113.72,0,Mechanical Issue,709.7,1,1
6743,6743,134.9,0,Mechanical Issue,357.51,1,4
6744,6744,72.46,0,Weather,1376.18,0,5
6745,6745,123.54,0,Customs,1063.13,0,4
6746,6746,71.5,0,Customs,291.73,0,5
6747,6747,54.92,1,Mechanical Issue,857.99,1,3
6748,6748,67.94,0,Mechanical Issue,212.04,0,4
6749,6749,112.62,1,Traffic,740.21,0,2
6750,6750,5.32,0,Operational Delay,1055.91,0,4
6751,6751,73.86,1,Weather,1960.78,1,2
6752,6752,20.3,1,Documentation Issue,810.76,1,1
6753,6753,118.89,1,Weather,88.28,1,1
6754,6754,57.19,1,None,726.02,1,5
6755,6755,100.09,0,Traffic,1265.42,0,4
6756,6756,30.18,1,Documentation Issue,1288.99,1,3
6757,6757,27.45,1,Traffic,1325.89,0,5
6758,6758,33.65,1,Weather,382.56,0,2
6759,6759,32.27,0,None,1645.59,1,4
6760,6760,55.04,0,Weather,724.8,0,1
6761,6761,55.87,0,None,166.13,1,1
6762,6762,117.96,0,None,423.21,0,1
6763,6763,24.16,0,None,168.41,1,4
6764,6764,73.32,1,Weather,212.92,0,3
6765,6765,63.18,0,Weather,806.98,0,2
6766,6766,74.09,1,Weather,470.69,1,1
6767,6767,138.76,0,Traffic,1720.02,0,5
6768,6768,78.15,0,Mechanical Issue,198.38,0,1
6769,6769,73.53,0,None,1549.82,0,4
6770,6770,14.52,0,Weather,864.3,1,4
6771,6771,38.22,1,Operational Delay,758.23,0,3
6772,6772,15.4,0,Operational Delay,805.53,1,1
6773,6773,41.62,0,Operational Delay,1282.11,0,5
6774,6774,25.76,1,Operational Delay,1076.16,0,1
6775,6775,100.53,0,None,164.96,1,1
6776,6776,98.72,0,Weather,1510.35,1,2
6777,6777,74.5,0,Operational Delay,1488.01,1,5
6778,6778,46.57,0,Documentation Issue,207.59,1,2
6779,6779,18.16,0,None,257.44,0,5
6780,6780,28.26,1,Documentation Issue,1613.4,0,5
6781,6781,85.66,1,Customs,987.22,0,4
6782,6782,85.08,0,Weather,600.08,0,1
6783,6783,85.12,1,Traffic,1707.37,0,1
6784,6784,28.09,1,Customs,1283.05,0,3
6785,6785,46.18,1,None,495.84,0,3
6786,6786,127.72,1,Mechanical Issue,683.22,1,5
6787,6787,69.41,1,Weather,1476.79,1,5
6788,6788,114.29,1,None,51.12,1,2
6789,6789,134.73,1,Customs,1126.29,1,3
6790,6790,44.18,0,Weather,1224.49,0,3
6791,6791,26.31,1,Documentation Issue,805.97,1,1
6792,6792,5.22,1,Weather,1133.7,0,4
6793,6793,6.38,1,Operational Delay,1329.73,0,1
6794,6794,80.21,0,None,1788.61,1,3
6795,6795,63.37,0,Mechanical Issue,1289.82,1,3
6796,6796,37.19,1,None,968.64,0,5
6797,6797,67.07,0,Operational Delay,483.58,0,2
6798,6798,56.27,0,Traffic,875.74,0,4
6799,6799,43.54,1,Weather,1698.47,0,1
6800,6800,54.19,0,Operational Delay,1491.06,1,2
6801,6801,107.08,0,Documentation Issue,1616.12,1,4
6802,6802,84.3,0,Traffic,143.89,1,1
6803,6803,39.01,1,Weather,1907.64,1,1
6804,6804,57.03,1,Operational Delay,511.48,0,1
6805,6805,131.06,0,Operational Delay,1124.85,1,3
6806,6806,103.19,1,Weather,1472.26,1,4
6807,6807,8.64,1,Weather,1648.13,1,3
6808,6808,125.66,1,None,1085.07,0,5
6809,6809,88.78,0,Operational Delay,96.56,0,2
6810,6810,38.63,0,Operational Delay,1575.55,0,2
6811,6811,137.64,0,None,532.34,1,1
6812,6812,43.11,0,Documentation Issue,964.22,0,1
6813,6813,46.38,1,Documentation Issue,1265.25,0,4
6814,6814,106.85,0,Customs,388.18,0,3
6815,6815,104.67,1,Customs,990.4,0,5
6816,6816,127.3,1,Operational Delay,713.53,1,2
6817,6817,102.13,0,None,158.3,1,3
6818,6818,43.41,0,Operational Delay,1810.13,0,5
6819,6819,70.51,0,Mechanical Issue,1556.7,0,2
6820,6820,16.17,0,Weather,1628.46,1,2
6821,6821,95.11,0,None,1136.85,1,5
6822,6822,25.11,0,Documentation Issue,1901.75,1,3
6823,6823,91.06,1,Customs,613.06,1,4
6824,6824,33.0,1,Documentation Issue,306.28,0,3
6825,6825,109.66,0,Documentation Issue,1976.58,0,4
6826,6826,10.11,0,Customs,530.74,0,5
6827,6827,46.26,0,None,854.71,0,4
6828,6828,33.06,0,Documentation Issue,698.9,0,2
6829,6829,103.61,0,Mechanical Issue,792.6,1,2
6830,6830,50.61,1,Operational Delay,1377.73,0,4
6831,6831,50.11,0,Documentation Issue,1000.57,0,5
6832,6832,72.64,1,None,1841.58,0,4
6833,6833,107.28,1,Weather,1053.14,1,1
6834,6834,27.22,1,Mechanical Issue,1137.72,1,5
6835,6835,12.16,1,Operational Delay,1743.38,1,3
6836,6836,110.01,0,Documentation Issue,1433.03,0,2
6837,6837,24.6,0,Operational Delay,1169.57,0,2
6838,6838,77.02,0,Documentation Issue,1846.93,1,4
6839,6839,58.99,1,None,1521.11,0,4
6840,6840,21.62,1,Operational Delay,1352.38,0,2
6841,6841,96.1,0,Weather,481.3,1,3
6842,6842,65.77,0,Documentation Issue,568.03,1,1
6843,6843,67.55,0,Traffic,56.25,1,4
6844,6844,47.76,1,Weather,1923.31,0,2
6845,6845,21.82,0,Documentation Issue,759.08,1,3
6846,6846,6.15,0,Traffic,1813.18,0,4
6847,6847,37.11,1,Customs,1610.2,0,1
6848,6848,17.83,1,Mechanical Issue,1283.62,1,4
6849,6849,35.45,1,Traffic,182.15,0,4
6850,6850,102.59,1,Weather,995.62,0,3
6851,6851,19.89,1,Mechanical Issue,1056.44,0,3
6852,6852,75.1,0,Weather,71.09,1,5
6853,6853,130.47,0,Operational Delay,1418.8,1,5
6854,6854,10.05,0,Documentation Issue,1269.31,1,3
6855,6855,21.87,1,Operational Delay,605.27,0,1
6856,6856,105.99,1,Documentation Issue,217.0,0,5
6857,6857,83.24,0,Weather,36.9,1,3
6858,6858,85.69,1,Mechanical Issue,1567.21,0,4
6859,6859,83.32,0,None,918.23,1,1
6860,6860,106.14,1,Operational Delay,1437.87,1,2
6861,6861,37.05,1,Weather,1077.03,1,2
6862,6862,44.33,1,Customs,432.42,1,4
6863,6863,98.43,0,Traffic,388.4,1,3
6864,6864,22.65,1,Mechanical Issue,728.53,0,5
6865,6865,50.65,1,Operational Delay,1741.82,0,3
6866,6866,71.87,1,Mechanical Issue,225.66,0,3
6867,6867,82.1,1,Documentation Issue,1413.02,1,3
6868,6868,8.38,1,Documentation Issue,339.42,1,4
6869,6869,118.49,1,Traffic,1346.08,1,4
6870,6870,24.77,1,Mechanical Issue,719.78,1,2
6871,6871,98.43,0,Weather,498.22,0,5
6872,6872,133.18,0,Weather,1227.07,1,4
6873,6873,44.25,1,Mechanical Issue,1759.15,1,5
6874,6874,29.76,0,Mechanical Issue,750.72,0,1
6875,6875,57.9,1,Weather,192.35,0,2
6876,6876,137.77,0,Traffic,1349.49,1,3
6877,6877,92.36,0,Documentation Issue,1921.05,1,4
6878,6878,137.46,0,Weather,1751.46,1,3
6879,6879,116.69,0,Operational Delay,1809.38,1,4
6880,6880,57.82,0,None,714.78,1,2
6881,6881,38.24,0,Operational Delay,186.9,1,2
6882,6882,67.48,1,Weather,1585.23,0,5
6883,6883,70.41,0,Documentation Issue,950.26,1,2
6884,6884,27.26,1,Documentation Issue,582.04,1,1
6885,6885,65.54,1,Traffic,224.45,1,5
6886,6886,56.33,1,None,931.54,1,1
6887,6887,18.65,0,None,725.08,0,1
6888,6888,59.71,1,Traffic,1718.5,1,1
6889,6889,69.36,1,Weather,211.26,0,3
6890,6890,129.54,1,Operational Delay,702.17,0,4
6891,6891,104.1,0,Weather,844.83,1,3
6892,6892,72.92,1,Traffic,1132.26,0,2
6893,6893,22.83,0,Mechanical Issue,1574.27,1,1
6894,6894,104.05,0,Operational Delay,1779.05,0,5
6895,6895,97.29,1,Weather,1624.49,1,5
6896,6896,29.54,1,None,1782.64,1,1
6897,6897,133.29,1,Documentation Issue,1079.39,0,1
6898,6898,21.62,0,Traffic,733.93,1,2
6899,6899,11.84,0,Documentation Issue,121.89,1,3
6900,6900,58.44,1,None,991.93,0,2
6901,6901,100.44,0,Documentation Issue,301.38,1,1
6902,6902,82.69,1,None,107.5,1,2
6903,6903,43.18,1,None,302.74,1,2
6904,6904,75.37,0,None,536.44,0,1
6905,6905,96.98,0,None,1600.35,0,3
6906,6906,63.38,0,Operational Delay,1810.02,0,4
6907,6907,75.44,0,Weather,1315.31,1,1
6908,6908,84.61,1,Mechanical Issue,1860.81,1,5
6909,6909,54.64,1,Weather,435.92,1,3
6910,6910,109.03,0,None,1177.06,1,4
6911,6911,102.13,0,Operational Delay,1528.18,0,1
6912,6912,115.57,0,Traffic,1185.65,0,1
6913,6913,29.41,1,Documentation Issue,1814.27,0,5
6914,6914,27.02,0,Traffic,1820.66,1,2
6915,6915,68.38,1,Mechanical Issue,1471.7,1,1
6916,6916,71.09,1,Weather,1840.05,0,3
6917,6917,110.2,1,Operational Delay,1777.19,0,4
6918,6918,92.06,1,Traffic,1482.26,1,1
6919,6919,50.28,0,Traffic,1677.21,1,5
6920,6920,51.74,0,Documentation Issue,189.82,1,2
6921,6921,77.49,1,Traffic,1744.22,1,4
6922,6922,37.06,0,Mechanical Issue,1369.16,0,5
6923,6923,9.81,0,Documentation Issue,615.09,0,5
6924,6924,29.69,1,Operational Delay,1977.06,1,4
6925,6925,89.95,0,None,731.68,1,5
6926,6926,65.99,1,Operational Delay,501.13,1,1
6927,6927,60.78,1,Customs,1480.8,0,5
6928,6928,53.89,1,Mechanical Issue,392.09,0,3
6929,6929,38.61,1,Customs,119.82,1,4
6930,6930,89.86,0,Documentation Issue,77.75,1,4
6931,6931,8.06,0,Mechanical Issue,484.62,1,2
6932,6932,43.79,0,Operational Delay,492.92,1,1
6933,6933,79.39,1,Documentation Issue,1167.54,1,1
6934,6934,21.13,0,Operational Delay,594.59,1,3
6935,6935,11.53,1,Customs,937.26,0,5
6936,6936,80.03,0,Mechanical Issue,730.84,1,5
6937,6937,42.47,0,Weather,880.23,0,1
6938,6938,64.92,0,Customs,211.41,1,5
6939,6939,126.3,0,Operational Delay,1351.41,1,1
6940,6940,86.26,0,None,532.31,1,1
6941,6941,72.72,0,Traffic,1451.88,0,4
6942,6942,94.64,0,Documentation Issue,1999.74,1,1
6943,6943,25.18,0,None,1287.98,0,4
6944,6944,101.93,0,Documentation Issue,1583.97,0,5
6945,6945,82.13,1,Weather,419.12,0,2
6946,6946,23.08,0,Documentation Issue,1935.42,1,5
6947,6947,77.76,0,Documentation Issue,1227.9,0,3
6948,6948,70.54,0,Operational Delay,563.9,0,1
6949,6949,114.31,1,Mechanical Issue,684.85,1,1
6950,6950,125.67,1,Documentation Issue,1638.26,1,2
6951,6951,40.19,0,Customs,1677.71,1,3
6952,6952,24.54,0,Operational Delay,952.09,1,1
6953,6953,77.66,1,Mechanical Issue,149.07,0,5
6954,6954,89.65,1,Weather,1538.97,1,1
6955,6955,99.37,0,Customs,1153.59,0,4
6956,6956,87.83,1,Customs,1014.13,0,4
6957,6957,120.35,1,Traffic,649.02,1,5
6958,6958,8.65,0,Customs,1354.08,0,1
6959,6959,66.85,1,Mechanical Issue,1391.53,0,4
6960,6960,118.17,0,None,373.67,1,1
6961,6961,17.08,1,Traffic,309.75,0,2
6962,6962,14.44,0,Mechanical Issue,1914.73,1,3
6963,6963,14.12,1,Mechanical Issue,898.01,0,1
6964,6964,28.83,1,Weather,1408.91,0,3
6965,6965,13.41,0,None,274.57,0,2
6966,6966,19.71,1,Customs,408.9,0,3
6967,6967,98.92,0,Weather,1521.01,0,4
6968,6968,137.77,1,Mechanical Issue,885.55,1,3
6969,6969,135.81,0,Weather,1442.98,1,5
6970,6970,49.9,1,Customs,628.58,0,4
6971,6971,22.95,1,Documentation Issue,303.73,0,4
6972,6972,36.42,1,None,944.1,1,1
6973,6973,106.51,1,Mechanical Issue,1378.06,1,2
6974,6974,132.52,0,Traffic,1915.28,1,4
6975,6975,138.9,1,Traffic,1950.06,0,3
6976,6976,44.17,0,Traffic,1280.83,1,3
6977,6977,33.2,1,Operational Delay,1051.02,0,3
6978,6978,109.99,1,Documentation Issue,1383.79,0,3
6979,6979,132.02,1,Mechanical Issue,927.36,0,3
6980,6980,112.23,0,Documentation Issue,1775.71,1,1
6981,6981,102.02,0,None,1108.1,1,3
6982,6982,60.75,0,Mechanical Issue,741.34,1,4
6983,6983,70.32,0,Weather,1468.3,0,2
6984,6984,113.2,0,Mechanical Issue,1220.83,1,2
6985,6985,94.92,0,Traffic,710.08,1,3
6986,6986,119.19,1,Operational Delay,1725.06,1,2
6987,6987,39.43,0,Mechanical Issue,102.98,1,1
6988,6988,117.76,1,Customs,783.39,1,1
6989,6989,61.06,1,None,1926.41,0,2
6990,6990,125.29,0,Documentation Issue,1678.89,1,1
6991,6991,20.23,0,Traffic,1524.42,0,5
6992,6992,92.12,0,None,1579.44,0,3
6993,6993,45.11,0,Weather,1182.82,0,4
6994,6994,21.03,1,Weather,1824.99,1,5
6995,6995,114.16,0,Documentation Issue,311.69,0,2
6996,6996,112.01,1,None,1798.15,1,1
6997,6997,112.72,0,Traffic,1284.08,0,4
6998,6998,11.78,1,Documentation Issue,649.26,0,3
6999,6999,16.18,1,Customs,831.61,1,1
7000,7000,24.56,0,Documentation Issue,1974.54,1,1
7001,7001,81.15,1,Weather,347.24,0,5
7002,7002,49.41,1,Mechanical Issue,1056.07,1,4
7003,7003,46.33,0,Customs,626.06,1,4
7004,7004,136.15,0,Customs,430.7,0,5
7005,7005,56.27,0,Mechanical Issue,1342.67,0,5
7006,7006,77.76,0,Customs,1091.14,1,1
7007,7007,6.68,1,Traffic,1774.71,1,3
7008,7008,74.22,1,Customs,1944.51,1,5
7009,7009,42.3,0,Mechanical Issue,1582.14,1,2
7010,7010,128.03,0,Mechanical Issue,450.6,0,5
7011,7011,59.49,1,Mechanical Issue,297.69,0,4
7012,7012,76.91,0,Mechanical Issue,187.91,0,4
7013,7013,54.37,0,Customs,1896.1,0,2
7014,7014,129.48,1,Weather,257.36,0,1
7015,7015,118.97,0,Weather,903.44,0,3
7016,7016,7.31,0,Traffic,1424.57,1,2
7017,7017,128.67,0,Weather,448.95,1,4
7018,7018,10.65,0,Mechanical Issue,1618.46,1,3
7019,7019,34.28,1,Traffic,1038.23,0,4
7020,7020,46.28,0,Mechanical Issue,822.64,1,5
7021,7021,105.33,0,Operational Delay,809.86,1,1
7022,7022,102.72,0,Weather,393.8,1,3
7023,7023,116.66,1,Documentation Issue,1172.76,0,2
7024,7024,20.08,0,Customs,1111.06,0,1
7025,7025,39.79,0,Mechanical Issue,1818.52,0,2
7026,7026,70.76,0,Documentation Issue,400.45,0,5
7027,7027,52.29,0,Documentation Issue,1685.1,1,4
7028,7028,21.45,0,Operational Delay,90.98,1,1
7029,7029,58.12,0,Traffic,1969.49,0,4
7030,7030,55.85,1,Traffic,1046.66,0,2
7031,7031,82.1,0,Weather,1160.21,0,4
7032,7032,29.82,1,Weather,1119.81,0,4
7033,7033,92.21,1,Mechanical Issue,1704.55,0,4
7034,7034,49.54,0,Operational Delay,593.59,1,3
7035,7035,56.44,0,Weather,1397.79,1,5
7036,7036,107.33,1,Documentation Issue,1363.24,1,2
7037,7037,27.52,0,Traffic,454.73,1,3
7038,7038,137.42,0,Documentation Issue,1626.8,1,3
7039,7039,15.46,1,Weather,483.43,1,5
7040,7040,100.94,0,Weather,1174.8,1,1
7041,7041,10.45,0,Mechanical Issue,1636.22,0,1
7042,7042,57.0,0,None,532.24,1,5
7043,7043,39.79,1,Weather,896.24,1,4
7044,7044,116.01,0,Weather,270.48,0,4
7045,7045,7.98,1,Weather,267.95,0,4
7046,7046,51.48,0,Mechanical Issue,1350.07,0,4
7047,7047,7.48,0,Operational Delay,190.29,0,1
7048,7048,67.02,1,None,1171.9,1,1
7049,7049,134.78,0,Customs,227.07,1,3
7050,7050,68.8,1,Traffic,1593.58,0,1
7051,7051,50.72,1,Documentation Issue,1392.66,1,1
7052,7052,14.98,0,Documentation Issue,1423.18,0,1
7053,7053,129.59,0,Operational Delay,1530.66,0,1
7054,7054,135.1,0,Weather,273.25,1,3
7055,7055,123.69,1,Operational Delay,1290.72,0,3
7056,7056,11.19,1,Operational Delay,1590.55,1,2
7057,7057,74.61,1,Customs,118.72,0,2
7058,7058,81.9,1,Weather,1888.53,0,1
7059,7059,130.23,0,Documentation Issue,707.86,1,2
7060,7060,72.81,0,None,1151.79,0,4
7061,7061,78.54,0,Documentation Issue,208.78,1,2
7062,7062,28.67,0,Customs,454.69,1,2
7063,7063,57.07,0,Customs,833.56,0,4
7064,7064,67.49,0,Operational Delay,392.8,1,4
7065,7065,23.54,0,None,1954.9,0,4
7066,7066,22.31,0,Documentation Issue,1960.05,1,2
7067,7067,18.09,1,Customs,1525.66,1,4
7068,7068,78.56,1,Operational Delay,329.23,0,3
7069,7069,55.06,1,Documentation Issue,104.57,1,3
7070,7070,56.05,0,Weather,1112.27,1,3
7071,7071,114.7,1,Traffic,235.79,0,5
7072,7072,12.23,0,Documentation Issue,611.74,1,5
7073,7073,21.43,1,Weather,1062.88,0,5
7074,7074,46.74,1,None,755.5,0,2
7075,7075,11.93,1,Documentation Issue,368.13,1,2
7076,7076,74.38,0,None,1346.8,0,2
7077,7077,131.57,1,Customs,79.28,1,4
7078,7078,128.6,1,Traffic,576.74,1,3
7079,7079,93.97,1,Documentation Issue,1875.14,1,3
7080,7080,44.01,1,Operational Delay,235.13,0,3
7081,7081,46.85,0,Operational Delay,505.59,1,1
7082,7082,13.03,1,Weather,1365.94,1,1
7083,7083,8.05,1,Traffic,1237.68,0,1
7084,7084,135.57,1,Customs,1583.93,0,1
7085,7085,63.72,0,Mechanical Issue,982.36,1,2
7086,7086,60.0,0,Mechanical Issue,1249.08,0,2
7087,7087,69.31,0,Customs,1602.77,0,3
7088,7088,35.11,0,Traffic,902.8,0,1
7089,7089,111.4,1,None,1260.47,1,4
7090,7090,93.97,1,None,183.72,0,3
7091,7091,70.31,1,Customs,1239.36,1,5
7092,7092,22.35,0,Customs,427.98,1,4
7093,7093,34.32,0,Customs,1308.61,1,2
7094,7094,22.11,1,Operational Delay,884.05,1,4
7095,7095,71.41,1,Documentation Issue,743.91,0,1
7096,7096,99.44,0,Traffic,129.77,1,2
7097,7097,117.32,0,Operational Delay,751.96,1,2
7098,7098,84.08,0,None,103.28,0,3
7099,7099,115.78,1,Mechanical Issue,1361.11,1,1
7100,7100,29.6,0,Mechanical Issue,1735.89,0,5
7101,7101,12.52,0,Operational Delay,958.76,1,1
7102,7102,14.92,0,None,1478.2,1,3
7103,7103,34.15,1,Operational Delay,1118.58,0,3
7104,7104,69.48,0,Weather,1099.47,0,3
7105,7105,67.64,0,Customs,469.96,0,2
7106,7106,93.07,1,Operational Delay,1309.45,0,4
7107,7107,79.33,1,Operational Delay,1607.31,0,3
7108,7108,37.25,1,Customs,1916.45,1,3
7109,7109,33.99,1,Weather,581.12,1,1
7110,7110,131.2,0,Operational Delay,624.27,0,3
7111,7111,56.14,1,Weather,1499.39,0,2
7112,7112,73.25,0,None,766.37,0,1
7113,7113,94.27,0,Documentation Issue,1540.39,0,1
7114,7114,59.21,0,Mechanical Issue,1967.14,0,3
7115,7115,105.64,0,Traffic,1531.66,0,1
7116,7116,138.05,0,Documentation Issue,988.81,0,1
7117,7117,35.47,1,Traffic,413.95,0,5
7118,7118,76.44,1,Mechanical Issue,376.97,0,2
7119,7119,33.5,1,Customs,1476.49,1,3
7120,7120,71.15,0,Mechanical Issue,1423.95,1,4
7121,7121,134.79,0,Operational Delay,1100.06,1,4
7122,7122,12.51,1,Mechanical Issue,1724.67,0,2
7123,7123,113.48,0,Traffic,794.75,1,2
7124,7124,68.85,1,Customs,1945.06,0,4
7125,7125,36.08,0,Documentation Issue,608.73,1,5
7126,7126,20.02,1,Customs,129.61,1,3
7127,7127,33.37,0,Mechanical Issue,215.5,1,4
7128,7128,26.43,0,Mechanical Issue,1524.62,1,2
7129,7129,92.05,0,Documentation Issue,1152.25,0,4
7130,7130,112.1,1,Operational Delay,1995.15,0,3
7131,7131,13.79,1,Operational Delay,1424.31,1,4
7132,7132,54.19,0,None,320.78,1,5
7133,7133,17.4,0,Operational Delay,938.74,1,4
7134,7134,132.22,0,Traffic,107.65,0,4
7135,7135,42.79,1,Customs,967.8,1,5
7136,7136,122.78,0,Customs,353.22,1,5
7137,7137,65.82,0,Traffic,1103.21,1,4
7138,7138,103.88,0,Traffic,1011.91,1,4
7139,7139,70.84,0,Operational Delay,39.43,0,2
7140,7140,93.22,0,Operational Delay,779.08,1,3
7141,7141,48.81,1,Traffic,63.85,0,1
7142,7142,20.89,0,Mechanical Issue,292.23,0,4
7143,7143,42.99,1,Traffic,1839.31,1,2
7144,7144,105.32,1,Mechanical Issue,1733.72,1,1
7145,7145,23.71,1,Documentation Issue,1511.19,0,4
7146,7146,35.25,0,Traffic,1841.2,1,3
7147,7147,90.84,0,Customs,679.67,1,5
7148,7148,54.85,0,Operational Delay,710.23,0,4
7149,7149,121.53,1,Weather,1326.13,1,5
7150,7150,63.75,0,Documentation Issue,813.61,1,1
7151,7151,33.22,1,Customs,1437.39,1,3
7152,7152,79.39,0,Weather,1681.61,1,5
7153,7153,17.83,0,Traffic,58.83,1,5
7154,7154,102.69,0,Weather,1266.68,0,2
7155,7155,36.65,1,Weather,427.65,1,5
7156,7156,44.53,0,None,1502.31,1,1
7157,7157,85.41,1,None,225.82,1,1
7158,7158,86.28,0,Customs,1934.09,0,3
7159,7159,108.75,0,Mechanical Issue,1714.55,0,3
7160,7160,66.12,0,Traffic,1001.52,1,2
7161,7161,123.91,0,Documentation Issue,692.14,1,4
7162,7162,47.28,1,Operational Delay,1058.93,0,5
7163,7163,9.4,1,Mechanical Issue,1115.03,1,1
7164,7164,7.81,0,Documentation Issue,1721.4,0,4
7165,7165,34.92,0,Traffic,627.43,0,5
7166,7166,10.48,1,Traffic,312.23,1,1
7167,7167,113.92,0,Documentation Issue,492.9,1,2
7168,7168,89.04,0,Operational Delay,511.94,0,2
7169,7169,65.94,1,Mechanical Issue,696.79,0,2
7170,7170,102.51,1,Customs,1950.69,1,3
7171,7171,131.69,1,Customs,1896.9,1,4
7172,7172,107.89,0,Operational Delay,218.5,1,2
7173,7173,55.93,1,Operational Delay,1319.04,1,4
7174,7174,9.2,1,Traffic,723.44,1,2
7175,7175,54.14,1,Weather,711.78,0,3
7176,7176,62.71,1,Customs,825.68,0,1
7177,7177,134.69,0,Mechanical Issue,1010.66,0,2
7178,7178,100.88,1,Mechanical Issue,874.14,0,5
7179,7179,28.92,0,Traffic,1424.76,1,2
7180,7180,112.66,1,Traffic,1146.75,1,2
7181,7181,128.79,1,Documentation Issue,49.23,0,5
7182,7182,5.25,0,Traffic,1173.24,0,3
7183,7183,52.91,1,Weather,635.95,1,3
7184,7184,17.9,1,Documentation Issue,1549.63,1,1
7185,7185,23.52,1,Mechanical Issue,711.68,0,2
7186,7186,45.72,1,Customs,360.9,0,4
7187,7187,139.53,0,Traffic,1465.52,1,4
7188,7188,77.82,0,Operational Delay,1546.33,1,4
7189,7189,73.16,0,Traffic,1676.71,1,3
7190,7190,78.65,0,Documentation Issue,525.66,0,3
7191,7191,18.92,0,Mechanical Issue,1956.18,1,4
7192,7192,61.47,1,Operational Delay,1105.01,1,1
7193,7193,33.38,0,Traffic,418.56,1,2
7194,7194,108.01,0,Operational Delay,1348.05,1,3
7195,7195,30.86,1,Customs,1880.54,1,3
7196,7196,91.37,1,Mechanical Issue,1506.3,0,5
7197,7197,6.82,1,Weather,1372.97,1,2
7198,7198,60.29,0,Traffic,750.08,0,1
7199,7199,15.65,0,Traffic,1333.9,0,1
7200,7200,120.86,0,Traffic,1201.09,0,1
7201,7201,74.48,0,Customs,156.48,1,1
7202,7202,67.88,0,Traffic,1325.87,0,4
7203,7203,90.2,1,Weather,1432.92,1,4
7204,7204,97.17,1,Operational Delay,303.77,0,2
7205,7205,122.38,1,None,682.42,0,3
7206,7206,57.84,1,Traffic,997.0,1,5
7207,7207,85.35,0,Operational Delay,1495.43,0,5
7208,7208,126.24,0,Documentation Issue,235.2,0,4
7209,7209,10.57,0,Operational Delay,609.19,0,2
7210,7210,118.19,0,Operational Delay,1952.73,0,4
7211,7211,137.78,1,None,962.83,0,1
7212,7212,119.94,0,Mechanical Issue,1744.44,1,3
7213,7213,45.13,0,None,1698.05,1,4
7214,7214,50.24,0,Customs,1214.57,1,2
7215,7215,137.77,0,Mechanical Issue,887.05,1,2
7216,7216,63.56,1,Customs,625.6,0,4
7217,7217,66.92,0,Documentation Issue,1120.86,0,1
7218,7218,51.74,0,Customs,1853.27,0,3
7219,7219,63.7,1,Customs,1440.1,1,5
7220,7220,125.81,1,None,1070.88,0,5
7221,7221,136.83,1,Customs,1933.07,1,1
7222,7222,50.46,1,Customs,1968.37,0,1
7223,7223,24.75,1,Documentation Issue,1464.87,0,1
7224,7224,44.19,0,Operational Delay,427.61,1,5
7225,7225,20.04,1,Operational Delay,1568.8,1,3
7226,7226,22.6,0,Documentation Issue,1803.29,0,2
7227,7227,30.28,1,Traffic,35.66,0,4
7228,7228,100.28,1,Documentation Issue,1090.66,0,2
7229,7229,56.47,0,Customs,1599.13,0,2
7230,7230,83.74,1,Customs,1206.38,0,2
7231,7231,139.73,1,Operational Delay,1217.06,1,3
7232,7232,100.21,0,Customs,529.09,0,4
7233,7233,138.33,1,Mechanical Issue,1939.06,0,4
7234,7234,130.91,1,Mechanical Issue,36.28,0,3
7235,7235,18.06,1,Weather,1680.92,1,4
