feedback_id,customer_id,shipment_id,rating,complaint_flag,feedback_text,response_time_hr,feedback_date
3217,3838,3217,2,1,Service feedback 3217,19.08,2024-12-28
3218,3833,3218,3,0,Service feedback 3218,33.63,2024-11-05
3219,4565,3219,1,0,Service feedback 3219,64.97,2024-01-30
3220,866,3220,2,1,Service feedback 3220,16.64,2024-09-19
3221,4632,3221,4,1,Service feedback 3221,39.09,2024-07-03
3222,38,3222,4,0,Service feedback 3222,36.79,2024-09-27
3223,565,3223,3,1,Service feedback 3223,15.24,2024-01-24
3224,1170,3224,1,1,Service feedback 3224,68.46,2024-03-29
3225,4026,3225,2,1,Service feedback 3225,71.52,2024-10-23
3226,4376,3226,5,0,Service feedback 3226,70.66,2025-01-02
3227,4416,3227,2,0,Service feedback 3227,48.53,2024-02-18
3228,886,3228,1,1,Service feedback 3228,5.29,2024-09-14
3229,2979,3229,5,0,Service feedback 3229,25.18,2024-09-26
3230,3217,3230,2,0,Service feedback 3230,66.19,2024-01-23
3231,3025,3231,4,0,Service feedback 3231,10.57,2024-03-25
3232,3199,3232,3,0,Service feedback 3232,17.92,2024-09-04
3233,403,3233,1,1,Service feedback 3233,51.69,2024-07-21
3234,4720,3234,2,1,Service feedback 3234,31.93,2024-03-06
3235,1818,3235,5,0,Service feedback 3235,19.59,2024-04-24
3236,3175,3236,4,1,Service feedback 3236,15.63,2024-08-25
3237,2764,3237,2,1,Service feedback 3237,18.17,2024-08-10
3238,4961,3238,1,0,Service feedback 3238,43.46,2024-09-20
3239,1207,3239,3,0,Service feedback 3239,48.74,2024-02-19
3240,3513,3240,3,0,Service feedback 3240,1.46,2024-12-24
3241,2417,3241,4,1,Service feedback 3241,1.95,2024-09-05
3242,2005,3242,4,1,Service feedback 3242,7.76,2025-01-06
3243,389,3243,5,0,Service feedback 3243,13.55,2024-05-13
3244,277,3244,2,0,Service feedback 3244,12.35,2024-06-03
3245,1376,3245,3,1,Service feedback 3245,30.72,2024-07-14
3246,4494,3246,5,1,Service feedback 3246,19.11,2024-06-19
3247,3922,3247,2,0,Service feedback 3247,32.71,2024-08-25
3248,1820,3248,2,0,Service feedback 3248,67.65,2025-01-09
3249,1898,3249,2,0,Service feedback 3249,29.23,2024-11-15
3250,3066,3250,3,1,Service feedback 3250,46.19,2025-01-11
3251,2181,3251,2,0,Service feedback 3251,33.39,2024-02-10
3252,857,3252,5,0,Service feedback 3252,22.27,2025-01-24
3253,3355,3253,4,1,Service feedback 3253,26.46,2024-02-20
3254,609,3254,3,1,Service feedback 3254,39.71,2024-10-30
3255,2181,3255,3,1,Service feedback 3255,53.71,2024-03-04
3256,1982,3256,4,1,Service feedback 3256,57.13,2024-09-26
3257,4940,3257,4,1,Service feedback 3257,32.43,2024-12-04
3258,929,3258,3,1,Service feedback 3258,50.39,2024-05-28
3259,771,3259,4,1,Service feedback 3259,55.49,2024-10-09
3260,4407,3260,2,0,Service feedback 3260,8.94,2024-05-09
3261,3825,3261,2,0,Service feedback 3261,8.13,2024-04-30
3262,3646,3262,4,0,Service feedback 3262,22.51,2024-03-12
3263,2280,3263,3,0,Service feedback 3263,3.96,2024-06-18
3264,3606,3264,4,0,Service feedback 3264,25.43,2024-09-05
3265,4418,3265,3,1,Service feedback 3265,57.88,2024-07-06
3266,2201,3266,1,0,Service feedback 3266,17.99,2024-06-24
3267,157,3267,3,0,Service feedback 3267,33.89,2024-05-16
3268,4778,3268,3,0,Service feedback 3268,17.03,2024-12-07
3269,2091,3269,1,0,Service feedback 3269,47.44,2025-01-28
3270,236,3270,1,1,Service feedback 3270,39.78,2024-08-04
3271,4392,3271,2,0,Service feedback 3271,54.53,2024-09-05
3272,908,3272,1,0,Service feedback 3272,2.87,2024-09-17
3273,3285,3273,4,0,Service feedback 3273,65.73,2024-10-28
3274,1505,3274,3,1,Service feedback 3274,1.15,2024-04-05
3275,4549,3275,2,0,Service feedback 3275,69.93,2024-06-29
3276,174,3276,1,1,Service feedback 3276,33.27,2024-08-15
3277,1434,3277,5,1,Service feedback 3277,65.14,2024-05-08
3278,3653,3278,2,0,Service feedback 3278,49.97,2024-02-24
3279,3767,3279,1,0,Service feedback 3279,63.45,2024-06-03
3280,645,3280,4,0,Service feedback 3280,18.98,2025-01-13
3281,2713,3281,4,1,Service feedback 3281,59.21,2024-01-07
3282,1835,3282,3,1,Service feedback 3282,17.07,2024-02-14
3283,1110,3283,2,0,Service feedback 3283,56.44,2024-08-12
3284,2559,3284,2,0,Service feedback 3284,64.59,2024-07-05
3285,2297,3285,1,1,Service feedback 3285,69.06,2024-07-16
3286,4919,3286,1,1,Service feedback 3286,49.47,2024-04-30
3287,1196,3287,3,1,Service feedback 3287,49.66,2024-07-30
3288,3384,3288,2,0,Service feedback 3288,12.43,2024-09-02
3289,1648,3289,3,0,Service feedback 3289,65.78,2025-01-17
3290,4422,3290,4,0,Service feedback 3290,28.26,2024-08-28
3291,3736,3291,3,1,Service feedback 3291,19.16,2024-09-17
3292,4574,3292,3,1,Service feedback 3292,34.91,2024-04-01
3293,4120,3293,1,0,Service feedback 3293,12.82,2024-02-01
3294,568,3294,4,1,Service feedback 3294,21.85,2024-04-17
3295,363,3295,2,0,Service feedback 3295,35.35,2024-11-25
3296,2700,3296,4,0,Service feedback 3296,9.53,2024-05-23
3297,165,3297,3,0,Service feedback 3297,15.73,2024-12-17
3298,2474,3298,1,0,Service feedback 3298,70.38,2024-11-27
3299,625,3299,3,0,Service feedback 3299,6.85,2024-10-13
3300,1781,3300,3,0,Service feedback 3300,7.71,2024-08-08
3301,1043,3301,5,1,Service feedback 3301,1.48,2024-08-11
3302,1497,3302,2,0,Service feedback 3302,65.13,2024-03-10
3303,1679,3303,4,0,Service feedback 3303,11.01,2024-12-25
3304,4786,3304,2,1,Service feedback 3304,6.99,2024-11-13
3305,693,3305,2,0,Service feedback 3305,31.59,2025-01-10
3306,1807,3306,5,0,Service feedback 3306,46.61,2024-01-12
3307,2950,3307,2,1,Service feedback 3307,29.46,2024-07-22
3308,948,3308,2,0,Service feedback 3308,63.92,2025-01-03
3309,4882,3309,1,1,Service feedback 3309,17.01,2025-01-17
3310,2624,3310,5,1,Service feedback 3310,36.0,2024-08-24
3311,2606,3311,3,1,Service feedback 3311,3.64,2024-06-11
3312,2877,3312,2,1,Service feedback 3312,71.05,2024-07-01
3313,2397,3313,4,1,Service feedback 3313,45.85,2024-05-10
3314,2153,3314,3,0,Service feedback 3314,67.75,2024-02-24
3315,1807,3315,3,1,Service feedback 3315,4.63,2024-11-07
3316,3739,3316,1,1,Service feedback 3316,16.23,2024-04-07
3317,1092,3317,1,1,Service feedback 3317,36.53,2024-06-12
3318,2856,3318,5,0,Service feedback 3318,37.77,2024-07-04
3319,2824,3319,5,1,Service feedback 3319,39.32,2025-01-05
3320,1868,3320,5,1,Service feedback 3320,63.31,2024-03-03
3321,942,3321,2,0,Service feedback 3321,3.68,2024-02-22
3322,4849,3322,1,1,Service feedback 3322,26.35,2024-06-26
3323,1025,3323,4,1,Service feedback 3323,59.59,2024-03-10
3324,4779,3324,2,1,Service feedback 3324,24.13,2024-02-09
3325,4160,3325,5,1,Service feedback 3325,6.9,2024-03-09
3326,2590,3326,3,0,Service feedback 3326,5.55,2024-01-10
3327,3394,3327,5,1,Service feedback 3327,59.72,2024-06-21
3328,3925,3328,3,0,Service feedback 3328,25.29,2024-07-11
3329,4758,3329,2,0,Service feedback 3329,63.58,2024-02-23
3330,1760,3330,1,0,Service feedback 3330,64.78,2024-08-09
3331,112,3331,5,1,Service feedback 3331,41.84,2024-09-22
3332,2033,3332,3,0,Service feedback 3332,55.07,2024-06-29
3333,4146,3333,5,0,Service feedback 3333,57.77,2024-06-19
3334,1753,3334,3,0,Service feedback 3334,14.4,2024-05-01
3335,904,3335,4,1,Service feedback 3335,50.87,2024-08-01
3336,758,3336,2,1,Service feedback 3336,69.81,2025-01-02
3337,4798,3337,5,0,Service feedback 3337,24.3,2024-03-21
3338,680,3338,1,0,Service feedback 3338,13.58,2024-12-28
3339,4678,3339,4,1,Service feedback 3339,23.68,2024-09-05
3340,2737,3340,2,1,Service feedback 3340,35.05,2024-06-17
3341,3591,3341,2,1,Service feedback 3341,68.84,2024-12-28
3342,4061,3342,1,0,Service feedback 3342,29.41,2025-01-03
3343,3215,3343,1,1,Service feedback 3343,66.77,2024-07-07
3344,3347,3344,1,1,Service feedback 3344,30.35,2024-05-20
3345,1409,3345,3,1,Service feedback 3345,11.36,2024-11-10
3346,622,3346,3,0,Service feedback 3346,9.93,2024-01-14
3347,3128,3347,4,0,Service feedback 3347,35.4,2024-04-14
3348,4688,3348,3,0,Service feedback 3348,54.24,2024-01-04
3349,2445,3349,5,1,Service feedback 3349,52.0,2024-05-22
3350,3062,3350,2,0,Service feedback 3350,2.96,2024-09-04
3351,781,3351,3,1,Service feedback 3351,32.01,2024-08-30
3352,2044,3352,2,1,Service feedback 3352,5.71,2024-03-24
3353,4070,3353,4,1,Service feedback 3353,1.45,2024-12-06
3354,11,3354,4,1,Service feedback 3354,30.39,2024-12-19
3355,488,3355,2,0,Service feedback 3355,71.73,2024-04-14
3356,1053,3356,4,1,Service feedback 3356,45.05,2024-05-27
3357,2008,3357,1,1,Service feedback 3357,14.46,2024-10-08
3358,1333,3358,3,0,Service feedback 3358,24.6,2024-08-08
3359,2714,3359,5,1,Service feedback 3359,5.45,2024-11-30
3360,3607,3360,4,1,Service feedback 3360,52.31,2024-02-11
3361,4725,3361,5,1,Service feedback 3361,54.98,2024-01-14
3362,1403,3362,1,0,Service feedback 3362,6.78,2024-10-23
3363,4682,3363,4,1,Service feedback 3363,49.99,2024-03-03
3364,4786,3364,2,1,Service feedback 3364,1.35,2024-01-13
3365,2527,3365,1,0,Service feedback 3365,37.02,2024-04-20
3366,4805,3366,4,0,Service feedback 3366,24.85,2024-05-21
3367,2986,3367,5,1,Service feedback 3367,5.65,2024-07-11
3368,1550,3368,1,1,Service feedback 3368,16.5,2024-01-27
3369,4553,3369,2,1,Service feedback 3369,19.49,2024-08-03
3370,627,3370,2,1,Service feedback 3370,17.33,2024-11-13
3371,1224,3371,3,1,Service feedback 3371,7.02,2024-08-08
3372,3500,3372,2,0,Service feedback 3372,22.21,2024-08-02
3373,2655,3373,5,1,Service feedback 3373,63.11,2024-06-07
3374,1194,3374,4,0,Service feedback 3374,8.85,2024-05-29
3375,4739,3375,3,1,Service feedback 3375,37.39,2024-07-25
3376,3183,3376,4,1,Service feedback 3376,41.6,2024-08-02
3377,4632,3377,1,1,Service feedback 3377,63.5,2024-08-25
3378,3528,3378,5,0,Service feedback 3378,64.11,2024-07-28
3379,332,3379,2,0,Service feedback 3379,26.36,2024-12-17
3380,4916,3380,4,0,Service feedback 3380,25.26,2024-06-17
3381,536,3381,3,0,Service feedback 3381,18.16,2024-09-12
3382,2832,3382,1,0,Service feedback 3382,55.53,2025-01-09
3383,3681,3383,2,1,Service feedback 3383,48.95,2024-10-26
3384,3199,3384,5,1,Service feedback 3384,30.6,2024-09-07
3385,3944,3385,2,1,Service feedback 3385,63.13,2024-11-12
3386,4925,3386,5,1,Service feedback 3386,15.11,2024-08-20
3387,2177,3387,5,0,Service feedback 3387,63.28,2024-01-13
3388,3180,3388,3,1,Service feedback 3388,62.31,2024-12-09
3389,4951,3389,2,0,Service feedback 3389,59.65,2024-11-03
3390,2368,3390,1,1,Service feedback 3390,5.53,2024-05-29
3391,940,3391,2,1,Service feedback 3391,15.18,2024-08-23
3392,1715,3392,1,0,Service feedback 3392,45.11,2024-01-03
3393,2770,3393,2,1,Service feedback 3393,63.57,2024-03-26
3394,1583,3394,5,0,Service feedback 3394,71.0,2024-06-02
3395,1370,3395,2,1,Service feedback 3395,11.07,2024-01-05
3396,4392,3396,4,0,Service feedback 3396,50.52,2024-02-16
3397,378,3397,1,1,Service feedback 3397,45.3,2024-11-14
3398,1084,3398,5,1,Service feedback 3398,68.9,2024-09-22
3399,235,3399,2,0,Service feedback 3399,34.68,2024-06-02
3400,4359,3400,4,1,Service feedback 3400,32.32,2024-05-20
3401,1313,3401,4,0,Service feedback 3401,18.2,2024-07-14
3402,3798,3402,5,0,Service feedback 3402,42.24,2024-05-24
3403,4542,3403,2,0,Service feedback 3403,22.34,2024-08-10
3404,4774,3404,5,1,Service feedback 3404,21.0,2025-01-21
3405,12,3405,2,0,Service feedback 3405,54.9,2024-07-11
3406,354,3406,5,0,Service feedback 3406,60.32,2024-03-06
3407,949,3407,5,0,Service feedback 3407,57.77,2025-01-07
3408,3307,3408,2,0,Service feedback 3408,30.71,2024-06-02
3409,1304,3409,4,1,Service feedback 3409,69.86,2024-05-08
3410,964,3410,3,0,Service feedback 3410,63.77,2024-07-02
3411,1533,3411,2,0,Service feedback 3411,10.75,2024-08-18
3412,1978,3412,1,0,Service feedback 3412,9.83,2024-10-11
3413,4826,3413,3,0,Service feedback 3413,30.09,2024-11-24
3414,3803,3414,3,0,Service feedback 3414,49.65,2024-01-15
3415,2579,3415,2,1,Service feedback 3415,46.5,2024-04-21
3416,3236,3416,2,1,Service feedback 3416,49.62,2024-05-16
3417,1806,3417,4,1,Service feedback 3417,9.88,2024-01-12
3418,3709,3418,1,0,Service feedback 3418,61.7,2024-03-21
3419,513,3419,5,0,Service feedback 3419,50.46,2024-09-10
3420,224,3420,2,1,Service feedback 3420,25.46,2024-07-31
3421,4723,3421,4,0,Service feedback 3421,41.16,2024-09-01
3422,1500,3422,1,0,Service feedback 3422,66.64,2024-07-20
3423,4573,3423,2,0,Service feedback 3423,56.81,2025-01-26
3424,4571,3424,2,1,Service feedback 3424,14.26,2025-01-02
3425,2478,3425,3,0,Service feedback 3425,17.71,2024-02-27
3426,166,3426,5,1,Service feedback 3426,2.49,2024-05-25
3427,2907,3427,2,1,Service feedback 3427,8.78,2024-03-02
3428,181,3428,2,1,Service feedback 3428,22.77,2024-07-08
3429,1468,3429,2,0,Service feedback 3429,41.55,2024-10-08
3430,2933,3430,5,1,Service feedback 3430,5.0,2024-01-06
3431,2273,3431,5,1,Service feedback 3431,13.32,2024-02-01
3432,3847,3432,2,0,Service feedback 3432,45.94,2024-02-06
3433,3775,3433,2,0,Service feedback 3433,35.59,2024-07-08
3434,2366,3434,3,1,Service feedback 3434,48.88,2024-04-08
3435,3559,3435,1,0,Service feedback 3435,20.31,2024-02-26
3436,4901,3436,2,1,Service feedback 3436,55.59,2024-06-04
3437,2754,3437,4,0,Service feedback 3437,65.18,2024-08-17
3438,623,3438,4,1,Service feedback 3438,19.2,2024-08-09
3439,4426,3439,5,0,Service feedback 3439,65.74,2024-08-13
3440,1701,3440,3,1,Service feedback 3440,31.54,2024-01-01
3441,3188,3441,4,0,Service feedback 3441,25.93,2024-08-26
3442,4407,3442,2,1,Service feedback 3442,40.1,2024-06-18
3443,1217,3443,5,0,Service feedback 3443,61.82,2025-01-03
3444,2942,3444,3,1,Service feedback 3444,41.79,2025-01-01
3445,159,3445,2,1,Service feedback 3445,30.19,2024-10-09
3446,175,3446,4,1,Service feedback 3446,5.05,2024-12-31
3447,4435,3447,3,0,Service feedback 3447,10.34,2024-07-10
3448,129,3448,3,0,Service feedback 3448,14.84,2024-06-12
3449,4602,3449,1,1,Service feedback 3449,25.86,2024-12-26
3450,3929,3450,2,1,Service feedback 3450,71.3,2024-12-03
3451,4392,3451,4,1,Service feedback 3451,28.46,2024-12-22
3452,2121,3452,3,0,Service feedback 3452,60.42,2024-03-29
3453,383,3453,3,0,Service feedback 3453,44.6,2024-08-12
3454,4674,3454,2,0,Service feedback 3454,63.48,2025-01-18
3455,2993,3455,3,0,Service feedback 3455,18.38,2024-09-21
3456,2013,3456,5,1,Service feedback 3456,6.31,2024-06-23
3457,1531,3457,2,0,Service feedback 3457,1.45,2024-03-07
3458,2905,3458,4,0,Service feedback 3458,46.99,2024-01-01
3459,2176,3459,3,1,Service feedback 3459,33.08,2024-02-13
3460,1170,3460,3,1,Service feedback 3460,23.76,2025-01-04
3461,4545,3461,5,0,Service feedback 3461,65.16,2024-07-10
3462,1430,3462,2,1,Service feedback 3462,30.36,2024-04-03
3463,1287,3463,5,0,Service feedback 3463,24.04,2024-07-02
3464,861,3464,3,1,Service feedback 3464,57.52,2024-10-01
3465,2184,3465,3,0,Service feedback 3465,36.6,2025-01-22
3466,3716,3466,3,1,Service feedback 3466,39.71,2024-09-28
3467,789,3467,4,1,Service feedback 3467,64.26,2024-04-28
3468,4662,3468,5,1,Service feedback 3468,20.52,2024-02-18
3469,3106,3469,3,0,Service feedback 3469,63.47,2024-11-01
3470,4524,3470,1,0,Service feedback 3470,30.1,2024-02-25
3471,780,3471,4,0,Service feedback 3471,6.1,2024-10-16
3472,4658,3472,3,0,Service feedback 3472,53.83,2025-01-26
3473,3194,3473,4,1,Service feedback 3473,12.04,2024-08-15
3474,3685,3474,3,0,Service feedback 3474,33.32,2024-09-23
3475,21,3475,3,0,Service feedback 3475,6.94,2024-04-15
3476,2411,3476,1,0,Service feedback 3476,33.13,2024-02-10
3477,2993,3477,5,1,Service feedback 3477,19.24,2024-03-10
3478,4880,3478,3,1,Service feedback 3478,38.6,2024-06-04
3479,1091,3479,1,0,Service feedback 3479,63.53,2024-09-16
3480,3118,3480,3,1,Service feedback 3480,67.52,2024-07-07
3481,3474,3481,3,1,Service feedback 3481,54.37,2025-01-28
3482,1742,3482,1,0,Service feedback 3482,18.17,2024-10-02
3483,3278,3483,1,0,Service feedback 3483,22.3,2024-12-20
3484,4140,3484,5,1,Service feedback 3484,48.97,2024-03-25
3485,1489,3485,3,0,Service feedback 3485,20.86,2024-04-22
3486,2969,3486,4,1,Service feedback 3486,4.66,2025-01-12
3487,4154,3487,1,0,Service feedback 3487,20.37,2024-04-11
3488,4570,3488,3,1,Service feedback 3488,15.96,2024-06-10
3489,3615,3489,3,0,Service feedback 3489,58.42,2024-02-23
3490,4661,3490,2,1,Service feedback 3490,3.42,2024-10-22
3491,1423,3491,4,1,Service feedback 3491,70.78,2024-04-26
3492,4630,3492,5,0,Service feedback 3492,1.04,2024-12-26
3493,1441,3493,2,0,Service feedback 3493,46.32,2024-04-05
3494,2344,3494,2,1,Service feedback 3494,5.49,2024-04-03
3495,490,3495,4,0,Service feedback 3495,69.22,2024-12-12
3496,2200,3496,5,1,Service feedback 3496,56.54,2024-07-09
3497,3197,3497,3,1,Service feedback 3497,1.12,2024-09-07
3498,4087,3498,5,0,Service feedback 3498,70.17,2024-02-06
3499,3572,3499,3,0,Service feedback 3499,44.22,2024-09-02
3500,648,3500,5,0,Service feedback 3500,42.13,2024-05-31
3501,1524,3501,5,1,Service feedback 3501,48.62,2025-01-12
3502,833,3502,3,0,Service feedback 3502,31.29,2024-12-03
3503,3017,3503,2,0,Service feedback 3503,16.06,2024-12-27
3504,3135,3504,5,1,Service feedback 3504,53.77,2024-06-26
3505,2890,3505,4,1,Service feedback 3505,38.14,2025-01-09
3506,4799,3506,5,1,Service feedback 3506,61.86,2024-07-09
3507,1940,3507,4,0,Service feedback 3507,35.77,2024-03-06
3508,3623,3508,2,1,Service feedback 3508,7.96,2024-03-12
3509,1087,3509,3,1,Service feedback 3509,66.64,2024-11-08
3510,1675,3510,1,1,Service feedback 3510,38.3,2024-09-28
3511,3854,3511,4,1,Service feedback 3511,56.05,2024-12-02
3512,3925,3512,5,0,Service feedback 3512,21.28,2024-09-22
3513,3500,3513,2,1,Service feedback 3513,56.07,2024-03-26
3514,306,3514,2,0,Service feedback 3514,56.41,2025-01-30
3515,901,3515,2,0,Service feedback 3515,68.86,2024-07-06
3516,1930,3516,1,1,Service feedback 3516,28.66,2024-09-15
3517,3659,3517,3,1,Service feedback 3517,49.78,2024-02-21
3518,1339,3518,4,1,Service feedback 3518,32.39,2024-04-16
3519,1569,3519,3,1,Service feedback 3519,70.3,2024-06-28
3520,2539,3520,2,1,Service feedback 3520,5.45,2024-05-26
3521,792,3521,2,0,Service feedback 3521,24.04,2024-07-31
3522,1861,3522,2,1,Service feedback 3522,36.91,2024-08-26
3523,783,3523,1,1,Service feedback 3523,7.56,2024-09-03
3524,1514,3524,3,0,Service feedback 3524,34.01,2024-09-09
3525,4186,3525,1,1,Service feedback 3525,32.11,2024-04-18
3526,3981,3526,3,1,Service feedback 3526,68.69,2024-05-07
3527,4875,3527,1,1,Service feedback 3527,22.61,2024-06-24
3528,1609,3528,1,0,Service feedback 3528,47.87,2024-04-11
3529,1404,3529,1,0,Service feedback 3529,39.7,2025-01-09
3530,1189,3530,4,0,Service feedback 3530,35.01,2024-10-23
3531,4059,3531,3,0,Service feedback 3531,70.49,2024-09-29
3532,258,3532,3,0,Service feedback 3532,32.88,2024-09-01
3533,2849,3533,3,0,Service feedback 3533,19.99,2024-11-14
3534,3458,3534,4,0,Service feedback 3534,48.19,2024-05-02
3535,3949,3535,1,0,Service feedback 3535,52.82,2024-08-06
3536,3102,3536,1,0,Service feedback 3536,71.67,2024-10-21
3537,4105,3537,4,1,Service feedback 3537,31.68,2024-05-06
3538,3110,3538,3,1,Service feedback 3538,40.59,2024-08-10
3539,1446,3539,4,1,Service feedback 3539,50.38,2024-05-15
3540,962,3540,5,1,Service feedback 3540,41.1,2024-04-16
3541,4243,3541,1,1,Service feedback 3541,56.82,2024-11-05
3542,2151,3542,5,1,Service feedback 3542,47.83,2024-08-11
3543,3177,3543,3,0,Service feedback 3543,29.59,2024-07-04
3544,3016,3544,1,1,Service feedback 3544,60.37,2024-05-03
3545,163,3545,4,1,Service feedback 3545,8.76,2024-03-14
3546,1713,3546,4,1,Service feedback 3546,23.18,2024-01-07
3547,1378,3547,5,0,Service feedback 3547,14.5,2024-11-03
3548,2804,3548,4,0,Service feedback 3548,57.13,2024-05-24
3549,4671,3549,3,1,Service feedback 3549,14.47,2024-06-18
3550,4247,3550,4,1,Service feedback 3550,58.29,2024-08-07
3551,3654,3551,3,0,Service feedback 3551,70.42,2024-08-26
3552,3046,3552,4,1,Service feedback 3552,32.85,2024-03-06
3553,3602,3553,3,1,Service feedback 3553,63.84,2024-09-28
3554,3226,3554,2,1,Service feedback 3554,53.88,2024-07-01
3555,606,3555,3,0,Service feedback 3555,66.02,2024-11-19
3556,2667,3556,5,0,Service feedback 3556,42.75,2025-01-03
3557,579,3557,5,1,Service feedback 3557,61.87,2024-11-30
3558,552,3558,1,0,Service feedback 3558,66.24,2025-01-21
3559,158,3559,1,0,Service feedback 3559,64.15,2024-07-04
3560,2001,3560,2,1,Service feedback 3560,8.51,2024-02-09
3561,4594,3561,3,1,Service feedback 3561,63.55,2024-05-18
3562,2613,3562,1,0,Service feedback 3562,40.15,2024-05-24
3563,3477,3563,2,1,Service feedback 3563,5.23,2024-06-24
3564,1389,3564,5,0,Service feedback 3564,1.19,2025-01-16
3565,2341,3565,5,0,Service feedback 3565,32.72,2024-05-20
3566,1613,3566,4,0,Service feedback 3566,7.22,2024-09-07
3567,2543,3567,5,0,Service feedback 3567,55.28,2024-02-20
3568,3361,3568,4,1,Service feedback 3568,30.29,2024-10-02
3569,992,3569,4,0,Service feedback 3569,4.66,2024-09-25
3570,3281,3570,4,1,Service feedback 3570,36.56,2024-07-31
3571,260,3571,2,1,Service feedback 3571,2.69,2024-09-21
3572,4060,3572,3,0,Service feedback 3572,28.99,2024-04-17
3573,894,3573,2,0,Service feedback 3573,6.62,2024-04-01
