movement_id,shipment_id,from_hub,to_hub,movement_mode,departure_time,arrival_time,movement_status
5502,5502,483,444,Air Freight,2024-01-01 18:00:00,2024-01-20 10:00:00,Completed
5503,5503,491,207,Cargo Van,2024-07-02 21:00:00,2024-03-08 19:00:00,Delayed
5504,5504,187,245,Cargo Van,2024-03-30 18:00:00,2024-05-18 01:00:00,In Transit
5505,5505,92,175,Truck,2024-03-20 03:00:00,2024-03-24 20:00:00,Delayed
5506,5506,344,291,Air Freight,2024-08-31 07:00:00,2024-03-24 17:00:00,Delayed
5507,5507,121,500,Ship,2024-10-27 02:00:00,2024-06-22 20:00:00,Completed
5508,5508,144,499,Ship,2024-06-28 10:00:00,2024-07-21 14:00:00,Completed
5509,5509,157,280,Cargo Van,2024-11-16 21:00:00,2024-02-14 17:00:00,Completed
5510,5510,229,444,Cargo Van,2024-06-09 16:00:00,2024-01-22 22:00:00,In Transit
5511,5511,328,184,Cargo Van,2024-01-05 16:00:00,2024-10-16 19:00:00,Completed
5512,5512,464,194,Cargo Van,2024-08-12 05:00:00,2024-07-05 08:00:00,Delayed
5513,5513,52,487,Ship,2024-02-14 08:00:00,2024-05-27 22:00:00,In Transit
5514,5514,352,117,Air Freight,2024-07-08 18:00:00,2024-06-28 08:00:00,In Transit
5515,5515,51,255,Air Freight,2024-08-18 05:00:00,2024-03-08 16:00:00,Completed
5516,5516,497,216,Truck,2024-08-06 02:00:00,2024-02-25 16:00:00,Delayed
5517,5517,65,44,Truck,2024-09-23 21:00:00,2024-02-29 00:00:00,Completed
5518,5518,395,44,Truck,2024-06-25 20:00:00,2024-04-21 14:00:00,Completed
5519,5519,178,284,Truck,2024-07-16 08:00:00,2024-11-24 06:00:00,In Transit
5520,5520,475,152,Truck,2024-06-24 08:00:00,2024-09-27 08:00:00,Delayed
5521,5521,236,336,Ship,2024-09-24 23:00:00,2024-11-18 02:00:00,Completed
5522,5522,496,23,Truck,2024-05-24 00:00:00,2024-09-12 23:00:00,Delayed
5523,5523,438,428,Cargo Van,2024-11-29 04:00:00,2024-08-30 23:00:00,Delayed
5524,5524,456,33,Ship,2024-09-28 19:00:00,2024-06-02 16:00:00,Completed
5525,5525,415,66,Cargo Van,2024-09-23 03:00:00,2024-09-19 23:00:00,In Transit
5526,5526,371,369,Air Freight,2024-08-25 11:00:00,2024-01-06 15:00:00,Delayed
5527,5527,494,473,Air Freight,2024-09-08 15:00:00,2024-10-18 15:00:00,Delayed
5528,5528,336,361,Air Freight,2024-11-10 19:00:00,2024-11-22 17:00:00,Completed
5529,5529,288,402,Cargo Van,2024-10-30 09:00:00,2024-09-29 22:00:00,In Transit
5530,5530,33,254,Air Freight,2024-03-08 15:00:00,2024-11-23 10:00:00,In Transit
5531,5531,297,268,Ship,2024-05-30 09:00:00,2024-03-18 22:00:00,Completed
5532,5532,215,222,Truck,2024-09-15 06:00:00,2024-04-01 05:00:00,In Transit
5533,5533,228,450,Cargo Van,2024-05-17 01:00:00,2024-05-13 19:00:00,In Transit
5534,5534,132,129,Truck,2024-07-06 13:00:00,2024-01-24 06:00:00,Completed
5535,5535,466,22,Air Freight,2024-08-04 08:00:00,2024-09-10 01:00:00,In Transit
5536,5536,81,470,Air Freight,2024-04-14 14:00:00,2024-02-16 19:00:00,Delayed
5537,5537,18,443,Truck,2024-07-01 17:00:00,2024-02-18 09:00:00,In Transit
5538,5538,211,288,Ship,2024-05-17 01:00:00,2024-08-28 04:00:00,Completed
5539,5539,276,13,Cargo Van,2024-01-11 20:00:00,2024-06-17 08:00:00,In Transit
5540,5540,187,75,Ship,2024-08-17 00:00:00,2024-03-17 14:00:00,Completed
5541,5541,71,323,Truck,2024-05-01 07:00:00,2024-12-03 00:00:00,Completed
5542,5542,259,87,Air Freight,2024-09-18 11:00:00,2024-09-14 23:00:00,Delayed
5543,5543,351,396,Cargo Van,2024-11-01 23:00:00,2024-09-10 16:00:00,Completed
5544,5544,173,368,Ship,2024-10-19 03:00:00,2024-06-04 06:00:00,Completed
5545,5545,77,93,Truck,2024-02-17 12:00:00,2024-08-10 16:00:00,Completed
5546,5546,285,295,Ship,2024-02-28 09:00:00,2024-05-13 17:00:00,In Transit
5547,5547,390,262,Air Freight,2024-10-08 10:00:00,2024-08-03 09:00:00,Delayed
5548,5548,374,190,Ship,2024-04-07 14:00:00,2024-07-12 11:00:00,In Transit
5549,5549,288,468,Air Freight,2024-05-26 04:00:00,2024-05-25 16:00:00,Delayed
5550,5550,227,231,Air Freight,2024-08-28 00:00:00,2024-07-24 16:00:00,Completed
5551,5551,213,309,Air Freight,2024-09-30 15:00:00,2024-12-02 10:00:00,Completed
5552,5552,121,234,Truck,2024-09-22 10:00:00,2024-07-23 02:00:00,In Transit
5553,5553,335,403,Ship,2024-01-13 15:00:00,2024-09-19 23:00:00,Completed
5554,5554,105,367,Ship,2024-05-02 23:00:00,2024-12-05 19:00:00,Delayed
5555,5555,75,7,Truck,2024-06-03 09:00:00,2024-11-05 18:00:00,Delayed
5556,5556,376,441,Ship,2024-05-13 04:00:00,2024-03-30 00:00:00,In Transit
5557,5557,332,8,Cargo Van,2024-01-22 16:00:00,2024-09-30 20:00:00,In Transit
5558,5558,283,424,Air Freight,2024-05-06 11:00:00,2024-12-04 17:00:00,Delayed
5559,5559,91,416,Truck,2024-09-01 19:00:00,2024-03-31 01:00:00,In Transit
5560,5560,61,262,Truck,2024-03-24 01:00:00,2024-08-17 13:00:00,Delayed
5561,5561,181,248,Cargo Van,2024-03-11 08:00:00,2024-08-31 08:00:00,In Transit
5562,5562,452,220,Truck,2024-08-27 01:00:00,2024-05-01 21:00:00,Completed
5563,5563,84,155,Cargo Van,2024-04-20 15:00:00,2024-05-17 05:00:00,Delayed
5564,5564,9,467,Ship,2024-06-12 14:00:00,2024-09-12 21:00:00,Completed
5565,5565,286,195,Cargo Van,2024-05-25 05:00:00,2024-07-22 05:00:00,Delayed
5566,5566,317,81,Truck,2024-04-16 16:00:00,2024-08-01 01:00:00,Completed
5567,5567,275,162,Air Freight,2024-11-06 01:00:00,2024-05-10 03:00:00,Completed
5568,5568,252,499,Truck,2024-09-21 23:00:00,2024-09-30 10:00:00,Delayed
5569,5569,98,283,Ship,2024-01-16 18:00:00,2024-08-13 09:00:00,Completed
5570,5570,428,278,Truck,2024-08-09 14:00:00,2024-07-13 19:00:00,Completed
5571,5571,444,54,Truck,2024-03-24 23:00:00,2024-02-10 14:00:00,Completed
5572,5572,407,97,Ship,2024-10-23 13:00:00,2024-09-29 15:00:00,Delayed
5573,5573,459,252,Truck,2024-01-22 06:00:00,2024-06-16 08:00:00,Completed
5574,5574,122,472,Truck,2024-05-05 08:00:00,2024-08-05 18:00:00,In Transit
5575,5575,215,256,Truck,2024-11-26 13:00:00,2024-05-31 21:00:00,In Transit
5576,5576,486,207,Truck,2024-07-13 04:00:00,2024-04-27 03:00:00,Delayed
5577,5577,83,227,Air Freight,2024-02-02 09:00:00,2024-08-25 14:00:00,In Transit
5578,5578,284,487,Truck,2024-04-12 07:00:00,2024-08-29 02:00:00,In Transit
5579,5579,289,385,Cargo Van,2024-08-31 22:00:00,2024-05-16 10:00:00,In Transit
5580,5580,481,172,Air Freight,2024-09-18 03:00:00,2024-10-08 11:00:00,Completed
5581,5581,277,87,Ship,2024-08-10 11:00:00,2024-10-06 00:00:00,Completed
5582,5582,338,126,Air Freight,2024-03-18 06:00:00,2024-08-02 18:00:00,In Transit
5583,5583,327,47,Truck,2024-04-11 00:00:00,2024-07-05 18:00:00,Completed
5584,5584,134,52,Truck,2024-04-13 10:00:00,2024-08-31 22:00:00,In Transit
5585,5585,454,46,Ship,2024-02-16 14:00:00,2024-10-17 18:00:00,In Transit
5586,5586,75,105,Ship,2024-01-06 16:00:00,2024-01-05 13:00:00,Delayed
5587,5587,122,200,Cargo Van,2024-08-11 20:00:00,2024-07-13 15:00:00,Delayed
5588,5588,202,429,Air Freight,2024-08-19 12:00:00,2024-02-22 23:00:00,Completed
5589,5589,338,283,Air Freight,2024-10-19 15:00:00,2024-04-12 18:00:00,In Transit
5590,5590,60,262,Truck,2024-03-06 06:00:00,2024-02-28 21:00:00,Delayed
5591,5591,94,14,Ship,2024-05-23 21:00:00,2024-10-08 05:00:00,Delayed
5592,5592,199,77,Truck,2024-05-23 01:00:00,2024-06-12 19:00:00,Completed
5593,5593,434,275,Truck,2024-07-30 09:00:00,2024-06-24 20:00:00,In Transit
5594,5594,335,497,Ship,2024-04-07 02:00:00,2024-07-28 21:00:00,Completed
5595,5595,396,400,Truck,2024-07-16 20:00:00,2024-01-13 04:00:00,In Transit
5596,5596,159,183,Truck,2024-06-17 08:00:00,2024-11-15 16:00:00,Delayed
5597,5597,376,327,Ship,2024-03-19 14:00:00,2024-03-20 23:00:00,Completed
5598,5598,309,38,Truck,2024-09-07 12:00:00,2024-06-19 17:00:00,Completed
5599,5599,168,438,Cargo Van,2024-10-29 23:00:00,2024-02-17 02:00:00,Delayed
5600,5600,199,297,Air Freight,2024-04-20 01:00:00,2024-08-26 16:00:00,Delayed
5601,5601,485,61,Cargo Van,2024-10-01 07:00:00,2024-05-20 05:00:00,Completed
5602,5602,376,91,Truck,2024-09-25 07:00:00,2024-06-01 04:00:00,In Transit
5603,5603,260,390,Air Freight,2024-11-27 13:00:00,2024-11-18 13:00:00,Completed
5604,5604,253,233,Air Freight,2024-05-22 04:00:00,2024-01-17 17:00:00,Completed
5605,5605,173,272,Cargo Van,2024-06-17 17:00:00,2024-09-16 03:00:00,Completed
5606,5606,221,8,Ship,2024-04-03 06:00:00,2024-08-28 07:00:00,Delayed
5607,5607,409,117,Truck,2024-05-15 13:00:00,2024-03-11 09:00:00,Delayed
5608,5608,417,59,Cargo Van,2024-10-23 15:00:00,2024-03-19 01:00:00,In Transit
5609,5609,477,142,Ship,2024-06-24 23:00:00,2024-02-22 04:00:00,Completed
5610,5610,310,65,Cargo Van,2024-07-27 03:00:00,2024-07-19 12:00:00,In Transit
5611,5611,154,76,Truck,2024-02-08 12:00:00,2024-01-27 04:00:00,In Transit
5612,5612,40,289,Air Freight,2024-06-03 13:00:00,2024-01-11 17:00:00,In Transit
5613,5613,429,441,Cargo Van,2024-08-18 06:00:00,2024-06-19 07:00:00,In Transit
5614,5614,58,279,Air Freight,2024-10-06 01:00:00,2024-03-05 04:00:00,Completed
5615,5615,377,314,Air Freight,2024-09-15 12:00:00,2024-10-28 14:00:00,Completed
5616,5616,268,496,Cargo Van,2024-07-30 11:00:00,2024-03-19 10:00:00,Delayed
5617,5617,64,118,Air Freight,2024-10-04 23:00:00,2024-07-17 06:00:00,Completed
5618,5618,158,217,Ship,2024-07-14 10:00:00,2024-02-20 00:00:00,Delayed
5619,5619,26,86,Ship,2024-04-18 20:00:00,2024-05-16 21:00:00,Delayed
5620,5620,412,205,Ship,2024-02-17 23:00:00,2024-09-10 15:00:00,Completed
5621,5621,173,174,Cargo Van,2024-10-20 14:00:00,2024-12-06 01:00:00,Delayed
5622,5622,473,48,Cargo Van,2024-08-03 14:00:00,2024-07-29 20:00:00,Completed
5623,5623,450,146,Truck,2024-04-15 07:00:00,2024-09-27 06:00:00,Delayed
5624,5624,153,155,Truck,2024-02-10 06:00:00,2024-11-10 20:00:00,Delayed
5625,5625,80,316,Air Freight,2024-07-04 04:00:00,2024-05-21 03:00:00,Delayed
5626,5626,173,118,Cargo Van,2024-11-14 23:00:00,2024-10-01 04:00:00,In Transit
5627,5627,31,391,Ship,2024-05-10 09:00:00,2024-02-24 00:00:00,Completed
5628,5628,384,115,Air Freight,2024-08-08 13:00:00,2024-09-04 08:00:00,Delayed
5629,5629,311,53,Ship,2024-11-16 21:00:00,2024-02-14 13:00:00,Delayed
5630,5630,294,311,Cargo Van,2024-10-18 13:00:00,2024-02-26 13:00:00,In Transit
5631,5631,415,284,Truck,2024-05-28 15:00:00,2024-08-15 22:00:00,Delayed
5632,5632,461,257,Air Freight,2024-09-12 10:00:00,2024-07-31 10:00:00,Delayed
5633,5633,221,426,Truck,2024-02-09 08:00:00,2024-06-05 13:00:00,Completed
5634,5634,308,319,Cargo Van,2024-07-25 23:00:00,2024-11-08 04:00:00,Delayed
5635,5635,105,364,Ship,2024-07-27 21:00:00,2024-01-22 07:00:00,In Transit
5636,5636,353,272,Truck,2024-01-31 19:00:00,2024-07-02 16:00:00,Completed
5637,5637,297,196,Truck,2024-11-05 21:00:00,2024-06-24 08:00:00,In Transit
5638,5638,357,335,Ship,2024-01-23 08:00:00,2024-01-31 19:00:00,In Transit
5639,5639,38,13,Truck,2024-02-16 14:00:00,2024-11-01 21:00:00,Completed
5640,5640,392,102,Cargo Van,2024-02-02 15:00:00,2024-07-09 22:00:00,Completed
5641,5641,23,65,Truck,2024-05-09 05:00:00,2024-12-03 17:00:00,Delayed
5642,5642,123,430,Air Freight,2024-08-26 17:00:00,2024-06-14 09:00:00,In Transit
5643,5643,19,208,Truck,2024-09-05 20:00:00,2024-08-26 17:00:00,Delayed
5644,5644,94,238,Ship,2024-06-12 16:00:00,2024-04-23 19:00:00,Delayed
5645,5645,139,228,Cargo Van,2024-09-18 22:00:00,2024-09-04 03:00:00,Delayed
5646,5646,450,150,Ship,2024-02-26 19:00:00,2024-12-03 18:00:00,Completed
5647,5647,485,481,Air Freight,2024-02-07 11:00:00,2024-01-12 14:00:00,Delayed
5648,5648,493,39,Truck,2024-05-23 04:00:00,2024-07-20 10:00:00,In Transit
5649,5649,489,89,Air Freight,2024-08-30 16:00:00,2024-06-14 13:00:00,In Transit
5650,5650,320,479,Air Freight,2024-11-26 19:00:00,2024-10-27 04:00:00,In Transit
5651,5651,62,418,Ship,2024-05-27 05:00:00,2024-07-08 19:00:00,Delayed
5652,5652,335,92,Truck,2024-09-07 19:00:00,2024-08-17 18:00:00,Delayed
5653,5653,289,17,Truck,2024-04-05 13:00:00,2024-08-14 07:00:00,Completed
5654,5654,477,19,Air Freight,2024-10-03 06:00:00,2024-03-15 05:00:00,In Transit
5655,5655,484,91,Air Freight,2024-05-14 23:00:00,2024-10-16 17:00:00,Delayed
5656,5656,14,238,Cargo Van,2024-04-10 11:00:00,2024-10-23 16:00:00,In Transit
5657,5657,72,10,Air Freight,2024-07-12 18:00:00,2024-04-05 00:00:00,In Transit
5658,5658,192,186,Cargo Van,2024-08-28 15:00:00,2024-03-31 22:00:00,In Transit
5659,5659,116,4,Truck,2024-09-14 03:00:00,2024-12-01 01:00:00,Delayed
5660,5660,271,182,Cargo Van,2024-01-04 07:00:00,2024-09-14 22:00:00,Delayed
5661,5661,89,150,Ship,2024-11-11 03:00:00,2024-09-17 13:00:00,Delayed
5662,5662,210,404,Cargo Van,2024-07-04 09:00:00,2024-08-17 11:00:00,Delayed
5663,5663,375,173,Truck,2024-06-22 06:00:00,2024-01-07 01:00:00,Delayed
5664,5664,203,285,Air Freight,2024-01-30 06:00:00,2024-01-12 07:00:00,Completed
5665,5665,351,399,Air Freight,2024-09-09 07:00:00,2024-03-18 16:00:00,Completed
5666,5666,235,114,Air Freight,2024-10-08 20:00:00,2024-06-25 07:00:00,Delayed
5667,5667,69,316,Ship,2024-01-02 17:00:00,2024-10-06 15:00:00,In Transit
5668,5668,383,202,Air Freight,2024-01-31 16:00:00,2024-04-20 21:00:00,Delayed
5669,5669,108,212,Air Freight,2024-11-02 02:00:00,2024-01-03 20:00:00,Completed
5670,5670,298,431,Ship,2024-08-28 00:00:00,2024-07-17 00:00:00,Delayed
5671,5671,95,292,Ship,2024-07-11 09:00:00,2024-08-15 17:00:00,In Transit
5672,5672,334,79,Truck,2024-07-18 03:00:00,2024-04-09 05:00:00,In Transit
5673,5673,343,315,Truck,2024-07-03 21:00:00,2024-09-16 03:00:00,Completed
5674,5674,119,494,Truck,2024-06-20 04:00:00,2024-08-01 10:00:00,In Transit
5675,5675,258,404,Cargo Van,2024-09-27 08:00:00,2024-06-14 07:00:00,Delayed
5676,5676,103,443,Air Freight,2024-05-12 05:00:00,2024-03-15 12:00:00,Completed
5677,5677,393,302,Air Freight,2024-04-09 08:00:00,2024-02-17 15:00:00,Completed
5678,5678,40,449,Ship,2024-11-12 23:00:00,2024-07-26 20:00:00,In Transit
5679,5679,61,32,Ship,2024-02-04 06:00:00,2024-10-14 20:00:00,Delayed
5680,5680,266,26,Air Freight,2024-10-14 01:00:00,2024-01-22 19:00:00,Delayed
5681,5681,97,449,Air Freight,2024-08-25 10:00:00,2024-06-18 01:00:00,In Transit
5682,5682,268,17,Truck,2024-04-19 15:00:00,2024-08-09 17:00:00,Delayed
5683,5683,105,339,Truck,2024-10-27 03:00:00,2024-05-04 17:00:00,In Transit
5684,5684,245,411,Air Freight,2024-07-15 09:00:00,2024-11-12 15:00:00,Completed
5685,5685,37,107,Truck,2024-05-05 22:00:00,2024-03-10 13:00:00,Completed
5686,5686,175,433,Ship,2024-09-17 10:00:00,2024-11-24 03:00:00,In Transit
5687,5687,82,463,Air Freight,2024-09-20 23:00:00,2024-01-03 16:00:00,Delayed
5688,5688,334,57,Truck,2024-06-09 10:00:00,2024-04-10 05:00:00,Delayed
5689,5689,3,243,Air Freight,2024-10-22 13:00:00,2024-01-26 16:00:00,Completed
5690,5690,236,143,Ship,2024-10-16 04:00:00,2024-09-20 14:00:00,Delayed
5691,5691,25,285,Ship,2024-03-03 09:00:00,2024-06-16 23:00:00,In Transit
5692,5692,67,131,Air Freight,2024-01-05 00:00:00,2024-09-09 07:00:00,Delayed
5693,5693,201,470,Truck,2024-07-13 06:00:00,2024-03-23 07:00:00,Delayed
5694,5694,358,329,Truck,2024-07-12 04:00:00,2024-11-14 18:00:00,Completed
5695,5695,108,404,Air Freight,2024-03-31 02:00:00,2024-06-22 02:00:00,In Transit
5696,5696,378,187,Truck,2024-03-27 00:00:00,2024-10-20 05:00:00,In Transit
5697,5697,492,8,Cargo Van,2024-01-22 07:00:00,2024-05-25 01:00:00,Completed
5698,5698,9,350,Truck,2024-01-17 02:00:00,2024-10-21 03:00:00,Completed
5699,5699,266,166,Cargo Van,2024-04-18 02:00:00,2024-08-12 02:00:00,Delayed
5700,5700,201,328,Cargo Van,2024-03-31 03:00:00,2024-11-07 08:00:00,In Transit
5701,5701,218,103,Ship,2024-07-20 03:00:00,2024-10-16 17:00:00,Delayed
5702,5702,494,141,Air Freight,2024-10-15 19:00:00,2024-02-02 00:00:00,Delayed
5703,5703,276,104,Air Freight,2024-04-04 03:00:00,2024-02-20 21:00:00,Completed
5704,5704,463,85,Truck,2024-01-30 14:00:00,2024-08-31 01:00:00,Delayed
5705,5705,424,173,Cargo Van,2024-09-03 21:00:00,2024-03-20 04:00:00,Delayed
5706,5706,25,274,Truck,2024-11-06 05:00:00,2024-03-03 16:00:00,Completed
5707,5707,155,219,Cargo Van,2024-08-20 22:00:00,2024-04-13 13:00:00,Completed
5708,5708,395,153,Truck,2024-01-17 13:00:00,2024-01-03 10:00:00,Completed
5709,5709,258,227,Ship,2024-03-19 08:00:00,2024-11-14 07:00:00,In Transit
5710,5710,238,490,Truck,2024-10-21 20:00:00,2024-11-15 22:00:00,In Transit
5711,5711,91,144,Air Freight,2024-03-01 01:00:00,2024-07-22 19:00:00,In Transit
5712,5712,422,64,Air Freight,2024-11-08 11:00:00,2024-11-01 09:00:00,Completed
5713,5713,333,249,Ship,2024-07-12 12:00:00,2024-02-16 07:00:00,In Transit
5714,5714,206,388,Air Freight,2024-03-30 16:00:00,2024-09-03 18:00:00,Completed
5715,5715,369,171,Cargo Van,2024-03-07 15:00:00,2024-12-06 17:00:00,Delayed
5716,5716,228,349,Ship,2024-07-22 03:00:00,2024-02-21 06:00:00,Delayed
5717,5717,82,54,Cargo Van,2024-04-17 23:00:00,2024-05-25 07:00:00,Delayed
5718,5718,315,437,Ship,2024-06-16 19:00:00,2024-02-15 05:00:00,Delayed
5719,5719,458,138,Cargo Van,2024-08-25 18:00:00,2024-02-26 08:00:00,In Transit
5720,5720,472,415,Air Freight,2024-05-20 17:00:00,2024-07-12 13:00:00,Completed
5721,5721,299,479,Ship,2024-05-20 20:00:00,2024-09-25 18:00:00,Completed
5722,5722,250,415,Ship,2024-07-30 23:00:00,2024-08-08 18:00:00,Completed
5723,5723,346,8,Air Freight,2024-07-26 03:00:00,2024-05-10 23:00:00,Delayed
5724,5724,447,189,Cargo Van,2024-01-18 20:00:00,2024-05-11 06:00:00,In Transit
5725,5725,398,5,Air Freight,2024-07-11 00:00:00,2024-10-07 10:00:00,In Transit
5726,5726,172,455,Truck,2024-11-13 23:00:00,2024-01-22 06:00:00,Completed
5727,5727,22,92,Ship,2024-07-24 11:00:00,2024-04-28 04:00:00,In Transit
5728,5728,454,85,Cargo Van,2024-01-22 11:00:00,2024-04-10 04:00:00,Completed
5729,5729,317,25,Truck,2024-03-04 04:00:00,2024-06-19 13:00:00,Delayed
5730,5730,1,467,Truck,2024-02-14 07:00:00,2024-10-31 02:00:00,Delayed
5731,5731,477,286,Truck,2024-06-21 13:00:00,2024-01-16 20:00:00,In Transit
5732,5732,340,106,Cargo Van,2024-04-23 11:00:00,2024-05-17 16:00:00,Delayed
5733,5733,495,99,Cargo Van,2024-04-04 23:00:00,2024-05-18 02:00:00,In Transit
5734,5734,4,284,Truck,2024-08-13 10:00:00,2024-03-30 13:00:00,Completed
5735,5735,440,76,Air Freight,2024-05-30 14:00:00,2024-05-23 13:00:00,Completed
5736,5736,458,159,Truck,2024-04-22 03:00:00,2024-02-18 22:00:00,Completed
5737,5737,346,115,Ship,2024-05-30 17:00:00,2024-09-08 01:00:00,Completed
5738,5738,128,467,Air Freight,2024-05-08 00:00:00,2024-09-23 15:00:00,Completed
5739,5739,466,332,Cargo Van,2024-04-04 17:00:00,2024-03-13 17:00:00,Completed
5740,5740,64,493,Cargo Van,2024-08-09 09:00:00,2024-11-20 14:00:00,In Transit
5741,5741,371,499,Ship,2024-07-14 00:00:00,2024-07-20 18:00:00,In Transit
5742,5742,113,142,Air Freight,2024-03-13 00:00:00,2024-10-02 21:00:00,In Transit
5743,5743,233,450,Air Freight,2024-07-08 13:00:00,2024-03-08 13:00:00,In Transit
5744,5744,172,467,Truck,2024-04-08 16:00:00,2024-02-15 23:00:00,In Transit
5745,5745,137,279,Ship,2024-01-28 16:00:00,2024-01-18 05:00:00,In Transit
5746,5746,209,145,Air Freight,2024-04-06 12:00:00,2024-03-20 05:00:00,In Transit
5747,5747,204,213,Air Freight,2024-01-18 16:00:00,2024-06-16 00:00:00,Delayed
5748,5748,44,53,Truck,2024-09-02 04:00:00,2024-08-16 04:00:00,In Transit
5749,5749,214,141,Ship,2024-04-17 07:00:00,2024-02-28 06:00:00,In Transit
5750,5750,132,107,Cargo Van,2024-09-23 06:00:00,2024-04-04 14:00:00,Completed
5751,5751,229,119,Truck,2024-01-01 20:00:00,2024-03-02 06:00:00,In Transit
5752,5752,322,200,Air Freight,2024-08-29 00:00:00,2024-03-11 15:00:00,In Transit
5753,5753,157,445,Air Freight,2024-06-18 18:00:00,2024-11-16 10:00:00,In Transit
5754,5754,382,461,Truck,2024-09-03 12:00:00,2024-02-22 01:00:00,In Transit
5755,5755,440,324,Truck,2024-02-05 15:00:00,2024-03-01 04:00:00,Completed
5756,5756,361,218,Cargo Van,2024-10-27 05:00:00,2024-05-10 22:00:00,Completed
5757,5757,180,377,Ship,2024-03-25 20:00:00,2024-06-30 12:00:00,Delayed
5758,5758,59,414,Cargo Van,2024-05-01 11:00:00,2024-10-06 20:00:00,In Transit
5759,5759,121,280,Truck,2024-09-08 02:00:00,2024-12-02 16:00:00,Delayed
5760,5760,209,500,Truck,2024-02-25 22:00:00,2024-11-27 08:00:00,Delayed
5761,5761,274,206,Air Freight,2024-08-14 01:00:00,2024-01-08 06:00:00,In Transit
5762,5762,477,165,Ship,2024-11-23 05:00:00,2024-09-10 20:00:00,In Transit
5763,5763,187,202,Ship,2024-04-11 11:00:00,2024-11-14 06:00:00,Completed
5764,5764,464,221,Cargo Van,2024-09-20 06:00:00,2024-07-18 16:00:00,Delayed
5765,5765,251,62,Ship,2024-11-04 22:00:00,2024-04-29 17:00:00,In Transit
5766,5766,476,428,Ship,2024-07-31 14:00:00,2024-06-23 09:00:00,In Transit
5767,5767,20,23,Cargo Van,2024-01-29 06:00:00,2024-02-06 23:00:00,Delayed
5768,5768,401,182,Air Freight,2024-06-29 05:00:00,2024-10-03 11:00:00,Delayed
5769,5769,153,1,Truck,2024-03-22 23:00:00,2024-07-16 19:00:00,Completed
5770,5770,496,307,Cargo Van,2024-04-06 09:00:00,2024-04-25 00:00:00,Delayed
5771,5771,431,19,Truck,2024-08-02 23:00:00,2024-08-28 17:00:00,In Transit
5772,5772,138,90,Cargo Van,2024-09-21 16:00:00,2024-11-22 22:00:00,Delayed
5773,5773,160,57,Cargo Van,2024-04-13 13:00:00,2024-04-20 05:00:00,Delayed
5774,5774,386,420,Ship,2024-07-05 00:00:00,2024-11-02 22:00:00,Delayed
5775,5775,51,281,Ship,2024-10-21 18:00:00,2024-01-03 17:00:00,Completed
5776,5776,393,328,Ship,2024-08-23 11:00:00,2024-11-14 23:00:00,Completed
5777,5777,164,298,Truck,2024-07-17 22:00:00,2024-11-20 18:00:00,In Transit
5778,5778,233,460,Truck,2024-02-08 12:00:00,2024-05-12 21:00:00,Completed
5779,5779,401,65,Cargo Van,2024-04-06 16:00:00,2024-10-27 15:00:00,Delayed
5780,5780,473,315,Cargo Van,2024-03-02 22:00:00,2024-09-08 17:00:00,Completed
5781,5781,192,221,Truck,2024-09-17 06:00:00,2024-06-18 22:00:00,Completed
5782,5782,137,139,Air Freight,2024-06-07 23:00:00,2024-10-21 06:00:00,Completed
5783,5783,325,294,Cargo Van,2024-07-20 04:00:00,2024-07-05 04:00:00,Delayed
5784,5784,268,339,Air Freight,2024-01-12 07:00:00,2024-02-06 20:00:00,Delayed
5785,5785,16,248,Cargo Van,2024-02-17 07:00:00,2024-10-06 06:00:00,Delayed
5786,5786,289,198,Truck,2024-01-16 02:00:00,2024-11-09 20:00:00,In Transit
5787,5787,380,72,Air Freight,2024-03-13 15:00:00,2024-01-05 09:00:00,Completed
5788,5788,142,236,Air Freight,2024-05-19 12:00:00,2024-06-04 04:00:00,Completed
5789,5789,424,253,Air Freight,2024-08-29 07:00:00,2024-05-27 11:00:00,Completed
5790,5790,143,258,Truck,2024-02-07 05:00:00,2024-07-14 16:00:00,Completed
5791,5791,1,202,Truck,2024-02-10 18:00:00,2024-11-19 18:00:00,Delayed
5792,5792,2,41,Truck,2024-10-15 05:00:00,2024-11-07 21:00:00,Completed
5793,5793,305,490,Cargo Van,2024-05-19 15:00:00,2024-08-10 13:00:00,Completed
5794,5794,96,360,Cargo Van,2024-01-16 12:00:00,2024-08-14 23:00:00,Completed
