shipment_id,order_id,warehouse_id,partner_id,route_id,shipment_status,dispatch_date,delivery_date
3259,3259,274,1375,4512,Cancelled,2024-09-15,2024-02-15
3260,3260,392,1665,2614,In Transit,2024-02-20,2024-12-26
3261,3261,97,1619,4807,In Transit,2024-06-21,2024-12-01
3262,3262,243,859,305,In Transit,2024-05-30,2024-01-10
3263,3263,380,1714,281,Delivered,2024-11-30,2024-09-29
3264,3264,264,1849,728,Delayed,2024-01-15,2025-03-03
3265,3265,498,251,2630,In Transit,2024-05-25,2025-01-05
3266,3266,155,1396,1297,Delivered,2024-03-12,2024-12-03
3267,3267,298,1591,4046,Cancelled,2024-10-31,2024-12-15
3268,3268,139,19,4633,In Transit,2025-02-13,2024-10-13
3269,3269,57,1671,905,Cancelled,2024-07-11,2025-05-08
3270,3270,190,1629,3663,In Transit,2024-01-01,2024-01-21
3271,3271,155,1389,958,In Transit,2024-03-27,2024-10-12
3272,3272,133,784,3088,Cancelled,2024-10-13,2025-03-11
3273,3273,452,351,2715,In Transit,2024-06-07,2024-08-09
3274,3274,332,1093,3134,Cancelled,2025-02-07,2025-03-04
3275,3275,447,326,2373,In Transit,2025-01-20,2024-02-24
3276,3276,463,713,3145,Cancelled,2024-01-18,2024-10-15
3277,3277,383,1841,1399,Cancelled,2024-02-19,2024-02-28
3278,3278,132,1472,4892,Delivered,2024-01-18,2024-12-28
3279,3279,107,1552,856,Delivered,2024-04-30,2024-12-06
3280,3280,59,1663,2904,In Transit,2024-09-23,2024-09-24
3281,3281,110,1121,995,In Transit,2024-05-25,2025-03-24
3282,3282,331,634,675,Delayed,2024-11-11,2024-12-06
3283,3283,159,1521,1240,In Transit,2025-03-16,2025-03-05
3284,3284,197,1594,4281,Cancelled,2024-11-04,2025-03-28
3285,3285,54,1333,1955,Cancelled,2024-05-05,2024-10-03
3286,3286,118,1556,4472,Cancelled,2024-09-25,2024-08-30
3287,3287,77,1367,3623,In Transit,2024-11-23,2024-10-28
3288,3288,251,320,3267,Cancelled,2024-05-18,2024-10-11
3289,3289,290,417,4319,Delivered,2024-02-25,2024-01-31
3290,3290,303,109,518,Delivered,2024-08-12,2024-06-10
3291,3291,392,1290,3781,Delivered,2024-11-02,2024-09-22
3292,3292,401,1402,2250,In Transit,2024-07-29,2025-02-11
3293,3293,3,1159,1285,Cancelled,2024-08-09,2024-03-12
3294,3294,235,568,1195,Cancelled,2024-03-09,2025-02-27
3295,3295,444,1292,3656,In Transit,2024-10-16,2024-03-14
3296,3296,490,262,2198,In Transit,2024-08-13,2025-01-18
3297,3297,403,345,2146,Delayed,2024-04-11,2024-03-03
3298,3298,333,643,4049,Cancelled,2024-04-13,2024-07-16
3299,3299,186,745,3194,In Transit,2024-09-10,2025-03-28
3300,3300,215,1466,766,Cancelled,2025-05-08,2025-04-29
3301,3301,328,439,4052,Delivered,2024-07-16,2024-06-19
3302,3302,53,1367,2796,Delayed,2025-03-28,2024-02-15
3303,3303,427,1687,505,Cancelled,2024-06-14,2024-08-15
3304,3304,69,1904,4634,Cancelled,2024-01-29,2024-04-01
3305,3305,76,512,257,Cancelled,2025-03-13,2024-09-28
3306,3306,416,795,3189,Cancelled,2024-07-31,2024-02-11
3307,3307,130,1262,1596,Cancelled,2024-06-08,2024-03-18
3308,3308,17,1982,2772,Delivered,2024-12-28,2024-07-20
3309,3309,318,1046,509,In Transit,2024-06-18,2024-03-14
3310,3310,46,1764,3829,Cancelled,2024-01-25,2024-02-26
3311,3311,242,20,479,Cancelled,2024-09-30,2024-05-09
3312,3312,146,1046,3877,Delivered,2024-04-05,2025-05-03
3313,3313,26,521,4544,Cancelled,2024-07-31,2024-08-25
3314,3314,279,711,2517,Cancelled,2025-03-22,2024-03-20
3315,3315,8,1058,239,In Transit,2024-08-21,2024-06-22
3316,3316,417,309,1323,Delivered,2025-01-12,2024-05-12
3317,3317,234,1007,1110,Delayed,2024-05-10,2024-05-17
3318,3318,314,924,1089,In Transit,2024-01-19,2024-10-09
3319,3319,118,1545,1995,Delayed,2025-01-03,2024-07-26
3320,3320,482,443,58,Delivered,2025-01-06,2025-02-26
3321,3321,229,1365,2391,In Transit,2024-12-25,2024-01-13
3322,3322,474,1477,553,Cancelled,2024-06-20,2024-11-06
3323,3323,154,179,795,Delayed,2025-03-22,2024-11-11
3324,3324,487,1433,152,Delayed,2024-05-29,2024-05-26
3325,3325,16,1570,1436,Delayed,2024-03-24,2024-08-29
3326,3326,438,1617,218,Cancelled,2025-02-22,2024-02-17
3327,3327,474,1083,2057,Delivered,2024-02-24,2024-06-19
3328,3328,148,1627,2416,Delayed,2025-02-20,2025-04-21
3329,3329,323,1224,3081,Cancelled,2024-05-26,2024-10-07
3330,3330,60,266,2871,Delivered,2024-06-13,2024-09-24
3331,3331,413,659,1242,In Transit,2025-04-08,2024-11-18
3332,3332,249,979,3989,Cancelled,2024-09-11,2024-06-17
3333,3333,57,1745,4343,Cancelled,2024-12-10,2024-07-13
3334,3334,406,1495,4748,In Transit,2024-04-03,2024-01-04
3335,3335,113,391,87,Delivered,2025-02-20,2024-02-05
3336,3336,262,875,3379,Delivered,2024-05-04,2024-04-09
3337,3337,496,1955,4399,Cancelled,2024-01-31,2025-01-04
3338,3338,163,687,4432,Delayed,2025-02-03,2024-08-03
3339,3339,476,1161,1357,Cancelled,2025-01-11,2025-03-10
3340,3340,28,1786,1537,In Transit,2024-09-04,2024-04-04
3341,3341,31,260,1497,Cancelled,2024-07-04,2024-01-31
3342,3342,203,1104,1484,In Transit,2025-04-23,2024-09-16
3343,3343,102,1563,206,Delivered,2025-01-13,2025-05-11
3344,3344,8,1217,750,In Transit,2024-01-22,2024-03-18
3345,3345,62,1424,4448,In Transit,2024-01-02,2025-01-28
3346,3346,144,1914,1086,Cancelled,2024-03-27,2024-02-10
3347,3347,174,157,3413,In Transit,2025-04-17,2024-08-06
3348,3348,397,1489,3242,In Transit,2025-02-23,2025-04-10
3349,3349,249,200,4571,Cancelled,2024-08-08,2025-03-10
3350,3350,27,1722,4348,Delayed,2024-09-16,2024-11-23
3351,3351,307,629,205,Cancelled,2025-03-13,2025-03-24
3352,3352,255,1761,3961,Delayed,2024-10-17,2024-10-21
3353,3353,43,575,2233,Cancelled,2024-11-16,2025-04-22
3354,3354,449,1615,319,Delayed,2024-05-02,2024-04-21
3355,3355,427,228,2955,Delayed,2025-03-01,2025-01-26
3356,3356,486,1134,141,In Transit,2024-10-20,2024-02-03
3357,3357,284,798,1839,In Transit,2025-01-15,2025-01-07
3358,3358,254,1463,1747,Delayed,2024-10-11,2024-12-11
3359,3359,70,1619,728,Delayed,2025-04-24,2024-12-23
3360,3360,136,1520,3192,Delayed,2024-01-02,2024-05-28
3361,3361,105,1874,4085,Delivered,2024-09-06,2024-12-02
3362,3362,127,717,3304,In Transit,2024-04-10,2024-05-12
3363,3363,342,142,2950,Delayed,2025-03-27,2025-04-03
3364,3364,234,607,4662,In Transit,2025-03-07,2024-11-09
3365,3365,136,115,2290,Cancelled,2024-01-06,2024-09-23
3366,3366,50,1151,496,Delayed,2025-04-07,2025-01-29
3367,3367,147,451,710,In Transit,2025-04-06,2024-11-30
3368,3368,357,915,1282,Delayed,2024-03-27,2025-01-09
3369,3369,452,1615,2864,Delivered,2024-07-31,2024-09-11
3370,3370,176,69,3094,Delivered,2024-07-19,2024-10-31
3371,3371,18,1932,3565,In Transit,2024-05-21,2025-05-28
3372,3372,78,45,1186,Delivered,2024-11-10,2025-03-02
3373,3373,91,1409,3239,Cancelled,2024-03-04,2025-02-24
3374,3374,5,1862,2598,Delivered,2025-03-28,2024-07-15
3375,3375,475,1253,833,In Transit,2025-01-22,2024-04-29
3376,3376,328,1063,4604,In Transit,2024-06-29,2025-05-31
3377,3377,156,637,4190,In Transit,2024-07-04,2025-05-29
3378,3378,410,1909,4354,Delivered,2024-11-13,2025-01-08
3379,3379,127,980,715,Delayed,2025-01-12,2025-04-20
3380,3380,151,552,3751,In Transit,2024-02-10,2024-02-16
3381,3381,409,118,3777,Delivered,2024-02-24,2025-01-01
3382,3382,435,354,2708,In Transit,2024-06-14,2025-03-09
3383,3383,46,1733,4781,Delayed,2024-02-15,2024-01-09
3384,3384,432,1710,3203,Cancelled,2024-08-28,2024-06-30
3385,3385,499,1410,4234,Cancelled,2024-08-09,2025-04-13
3386,3386,354,419,1063,Delayed,2024-02-04,2024-12-10
3387,3387,168,1221,3301,Delayed,2024-11-06,2025-05-14
3388,3388,244,298,4938,Delayed,2024-04-25,2024-02-10
3389,3389,195,798,1939,In Transit,2024-04-11,2025-03-03
3390,3390,419,842,42,Cancelled,2024-08-25,2025-04-01
3391,3391,126,721,297,Cancelled,2024-08-24,2025-02-03
3392,3392,125,574,1145,Cancelled,2025-05-04,2025-05-15
3393,3393,248,104,485,Delayed,2024-08-02,2025-04-19
3394,3394,96,1469,4999,Delayed,2025-03-11,2025-03-14
3395,3395,85,786,4990,In Transit,2025-03-02,2024-12-10
3396,3396,224,1331,666,In Transit,2024-01-21,2024-05-02
3397,3397,356,815,415,In Transit,2025-01-29,2024-08-27
3398,3398,52,1050,3609,In Transit,2025-04-13,2024-08-06
3399,3399,451,34,171,Cancelled,2025-04-01,2025-01-30
3400,3400,3,249,1116,Delivered,2024-08-03,2024-05-17
3401,3401,420,1280,169,Cancelled,2024-12-07,2024-05-15
3402,3402,92,818,822,Cancelled,2024-06-18,2024-11-15
3403,3403,485,1220,2892,Delivered,2024-01-16,2025-01-30
3404,3404,52,1634,2662,Cancelled,2025-03-27,2024-02-25
3405,3405,66,818,3504,In Transit,2024-09-21,2024-02-16
3406,3406,249,1721,4920,Delayed,2025-03-26,2024-04-20
3407,3407,310,1388,2835,Delivered,2024-03-29,2024-08-11
3408,3408,90,601,4603,Cancelled,2024-07-15,2024-02-06
3409,3409,50,1016,4120,Cancelled,2025-04-30,2025-03-24
3410,3410,328,1414,1595,Delayed,2024-10-22,2024-09-18
3411,3411,231,444,2429,Cancelled,2024-01-18,2024-02-26
3412,3412,444,1046,3180,In Transit,2024-05-22,2024-12-31
3413,3413,340,55,3430,Cancelled,2025-04-29,2024-02-28
3414,3414,430,1015,4615,In Transit,2024-06-17,2025-02-19
3415,3415,14,1280,1397,Delivered,2024-06-09,2025-04-16
3416,3416,8,1611,303,Cancelled,2025-02-26,2025-01-02
3417,3417,374,1249,2725,In Transit,2024-02-14,2024-01-06
3418,3418,205,1777,2874,Cancelled,2024-11-03,2024-10-30
3419,3419,335,1627,3025,In Transit,2024-07-02,2024-02-08
3420,3420,20,1672,983,In Transit,2025-04-27,2024-04-28
3421,3421,378,288,3146,In Transit,2024-07-19,2024-06-09
3422,3422,125,793,1279,In Transit,2024-02-08,2025-06-02
3423,3423,205,1646,427,Delivered,2024-02-19,2024-04-01
3424,3424,331,847,1587,Delayed,2025-03-13,2024-11-17
3425,3425,220,1468,2029,In Transit,2024-09-05,2025-05-15
3426,3426,444,1352,837,In Transit,2024-10-17,2024-08-08
3427,3427,311,1694,1360,In Transit,2024-07-18,2025-06-03
3428,3428,290,390,1043,Cancelled,2024-12-10,2024-01-06
3429,3429,223,229,3044,Delayed,2024-06-15,2025-05-05
3430,3430,36,160,1301,Delivered,2025-04-16,2024-10-16
3431,3431,289,1244,26,Delayed,2025-03-21,2024-06-30
3432,3432,440,698,1246,Delivered,2024-01-18,2025-03-05
3433,3433,282,679,2272,Cancelled,2024-05-18,2025-01-01
3434,3434,442,599,3632,Cancelled,2025-04-18,2024-07-17
3435,3435,487,1797,4945,Delayed,2025-05-15,2024-04-21
3436,3436,279,1962,750,In Transit,2024-05-05,2024-11-25
3437,3437,289,1632,632,Cancelled,2024-11-10,2024-10-09
3438,3438,469,933,1637,Delivered,2024-05-01,2025-04-23
3439,3439,43,282,2448,Delayed,2024-08-26,2024-01-27
3440,3440,344,469,1734,Cancelled,2025-03-25,2025-05-25
3441,3441,500,1815,2981,Delayed,2024-05-08,2025-04-21
3442,3442,119,1099,3936,Delivered,2025-05-02,2024-08-08
3443,3443,49,935,2438,In Transit,2024-04-04,2024-07-11
3444,3444,295,1221,1534,In Transit,2025-01-09,2024-06-10
3445,3445,36,904,3320,Cancelled,2024-02-24,2025-05-23
3446,3446,9,1922,3723,Delivered,2025-01-15,2024-03-02
3447,3447,61,187,1445,In Transit,2025-04-18,2024-02-19
3448,3448,55,1678,2128,Delayed,2024-08-29,2024-05-25
3449,3449,86,475,2545,In Transit,2024-08-16,2024-09-08
3450,3450,81,1201,3427,Cancelled,2024-06-04,2024-05-31
3451,3451,490,181,1934,Cancelled,2024-11-19,2024-06-18
3452,3452,457,1222,1651,Cancelled,2024-12-01,2024-10-22
3453,3453,122,908,1984,In Transit,2024-12-09,2025-05-12
3454,3454,356,1139,4406,Delivered,2024-08-21,2024-06-21
3455,3455,449,29,4784,Delivered,2024-05-01,2024-08-17
3456,3456,61,158,1929,In Transit,2024-04-09,2024-11-10
3457,3457,220,940,506,Delayed,2025-01-18,2025-01-22
3458,3458,229,678,3458,Delayed,2025-04-04,2024-04-26
3459,3459,3,1034,4577,Delayed,2025-02-16,2024-07-18
3460,3460,51,1498,3405,Cancelled,2025-01-22,2025-03-26
3461,3461,395,92,4809,In Transit,2024-10-07,2024-10-24
3462,3462,116,1517,2798,Delayed,2024-12-20,2024-06-23
3463,3463,388,1323,746,Delayed,2025-02-17,2025-02-17
3464,3464,493,114,3002,In Transit,2025-01-06,2024-04-15
3465,3465,244,1754,3336,Cancelled,2024-12-07,2024-05-08
3466,3466,237,991,2594,Cancelled,2024-05-12,2024-09-23
3467,3467,254,1201,476,Cancelled,2024-09-12,2025-03-20
3468,3468,113,1308,1054,In Transit,2025-04-11,2024-07-05
3469,3469,477,93,605,Delivered,2024-11-19,2024-06-12
3470,3470,471,209,3820,In Transit,2025-01-01,2024-12-08
3471,3471,93,817,368,Delayed,2024-10-16,2024-03-26
3472,3472,161,1465,2909,Delivered,2025-01-01,2024-04-19
3473,3473,126,493,3337,In Transit,2024-03-10,2024-09-24
3474,3474,452,574,525,Delayed,2024-11-26,2024-06-21
3475,3475,186,1250,271,Delayed,2024-04-24,2024-10-21
3476,3476,175,416,1759,Cancelled,2024-10-31,2024-06-08
3477,3477,262,1204,1069,Cancelled,2024-12-19,2025-01-29
3478,3478,450,917,2004,Delayed,2025-05-09,2025-04-05
3479,3479,143,506,3855,In Transit,2024-10-06,2025-01-21
3480,3480,196,469,3356,Delivered,2025-04-30,2025-02-08
3481,3481,454,709,4622,Delayed,2024-11-29,2025-05-14
3482,3482,33,637,2861,Delivered,2024-01-06,2024-09-09
3483,3483,167,1957,3547,Delayed,2024-07-30,2024-02-16
3484,3484,490,1920,494,Cancelled,2025-04-22,2024-07-28
3485,3485,453,1999,4010,Delayed,2025-03-04,2024-05-19
3486,3486,269,1760,524,Cancelled,2024-06-20,2025-01-06
3487,3487,178,966,1805,Cancelled,2024-10-02,2024-09-19
3488,3488,435,1960,2032,Delivered,2024-06-18,2025-04-21
3489,3489,118,102,135,Delayed,2024-06-07,2024-07-09
3490,3490,300,128,3984,In Transit,2024-02-29,2024-01-03
3491,3491,235,795,3165,Cancelled,2025-01-13,2024-07-18
3492,3492,247,1855,1859,Delivered,2025-04-25,2025-01-24
3493,3493,166,41,4744,Cancelled,2024-08-02,2025-05-03
3494,3494,327,1349,1295,In Transit,2024-06-12,2025-05-05
3495,3495,75,1812,3512,In Transit,2024-03-30,2025-02-18
3496,3496,76,1646,640,Delivered,2024-05-05,2024-04-26
3497,3497,390,143,3057,Cancelled,2024-12-15,2024-02-10
3498,3498,393,1918,3233,Cancelled,2025-03-15,2024-07-19
3499,3499,332,885,2668,In Transit,2025-03-08,2024-06-29
3500,3500,166,1444,518,Delivered,2025-05-12,2025-03-05
3501,3501,279,455,3578,Delayed,2024-06-13,2025-01-01
3502,3502,398,1822,2853,Cancelled,2024-11-17,2024-04-03
3503,3503,137,1747,4771,In Transit,2024-08-19,2024-01-04
3504,3504,258,390,672,In Transit,2024-03-10,2024-05-15
3505,3505,219,1075,976,Delayed,2024-11-27,2024-04-19
3506,3506,129,752,4403,In Transit,2024-06-19,2024-09-18
3507,3507,153,57,1606,Delivered,2024-06-16,2025-03-17
3508,3508,42,336,4292,Cancelled,2024-09-22,2024-09-25
3509,3509,98,588,4138,Delivered,2025-02-16,2024-11-01
3510,3510,309,1278,4155,In Transit,2024-03-07,2024-12-10
3511,3511,31,1965,4252,Delivered,2025-03-30,2024-07-13
3512,3512,268,156,661,In Transit,2024-05-22,2024-12-02
3513,3513,173,758,469,Cancelled,2024-05-05,2024-12-09
3514,3514,296,1589,534,Cancelled,2024-06-20,2024-12-23
3515,3515,80,1530,1953,Delayed,2024-05-30,2024-03-09
3516,3516,11,1997,3670,Delivered,2024-05-25,2024-01-13
3517,3517,26,1824,2159,In Transit,2024-11-16,2024-10-31
3518,3518,205,1184,4004,Delayed,2024-01-08,2024-03-03
3519,3519,159,1668,4432,Delivered,2024-01-29,2024-07-20
3520,3520,77,1180,1925,Delivered,2024-01-11,2024-03-13
3521,3521,123,1328,207,Delayed,2025-05-15,2024-12-18
3522,3522,159,1940,2174,Delivered,2024-05-08,2024-03-09
3523,3523,154,565,1529,Delivered,2025-05-04,2025-02-17
3524,3524,490,133,675,Delivered,2024-09-28,2024-01-29
3525,3525,468,1003,318,Delivered,2024-10-02,2024-01-28
3526,3526,483,293,4425,In Transit,2024-10-23,2024-09-05
3527,3527,446,320,4874,In Transit,2024-08-21,2024-02-22
3528,3528,167,115,1664,Cancelled,2024-10-06,2024-03-24
3529,3529,125,1074,1731,In Transit,2025-04-25,2024-01-10
3530,3530,442,1988,4353,Delayed,2025-04-18,2024-07-28
3531,3531,152,1030,2011,Delayed,2024-04-28,2024-11-11
3532,3532,222,647,1136,Delayed,2025-04-15,2024-08-14
3533,3533,378,1075,1073,Delivered,2024-04-02,2025-03-10
3534,3534,179,1480,2950,Delayed,2025-02-05,2024-06-12
3535,3535,430,1914,2101,Delayed,2024-09-23,2024-07-11
3536,3536,322,956,553,In Transit,2024-09-02,2024-04-10
3537,3537,403,1850,4544,In Transit,2024-02-03,2025-05-22
3538,3538,458,902,2267,Delayed,2024-03-20,2025-03-18
3539,3539,344,812,1526,Delayed,2024-06-11,2024-06-27
3540,3540,105,881,1708,Delivered,2024-11-30,2024-02-06
3541,3541,466,300,3312,In Transit,2025-01-23,2025-04-26
3542,3542,433,1789,4496,Delayed,2024-12-16,2025-05-20
3543,3543,449,1986,2437,Delayed,2024-09-10,2024-12-12
3544,3544,81,1571,3841,In Transit,2024-07-09,2024-01-13
3545,3545,239,1893,4537,In Transit,2024-02-18,2025-02-14
3546,3546,219,1655,3150,In Transit,2025-05-07,2024-09-21
3547,3547,93,1897,4259,Delivered,2024-08-04,2024-04-24
3548,3548,247,1567,1202,Delayed,2025-01-16,2024-12-22
3549,3549,182,654,1376,Delayed,2025-01-25,2024-10-12
3550,3550,36,1288,2489,Delivered,2024-10-16,2024-04-11
3551,3551,348,134,16,Cancelled,2024-12-23,2024-03-09
3552,3552,310,1960,1104,In Transit,2025-04-22,2024-04-06
3553,3553,122,182,4162,In Transit,2024-11-21,2024-06-30
3554,3554,298,1238,2807,Cancelled,2025-02-17,2025-04-07
3555,3555,324,1234,2947,Cancelled,2024-08-31,2025-02-10
3556,3556,57,647,1335,Delivered,2024-10-22,2025-04-10
3557,3557,82,346,1139,In Transit,2024-12-31,2024-11-02
3558,3558,4,1312,3591,Delayed,2024-01-28,2024-08-04
3559,3559,382,876,2225,Delivered,2024-05-10,2024-01-09
3560,3560,5,690,2782,Cancelled,2024-12-29,2024-03-30
3561,3561,45,1212,4895,Cancelled,2024-08-06,2024-03-28
3562,3562,382,71,4146,Delayed,2025-02-22,2024-09-24
3563,3563,141,1990,3613,Delivered,2024-12-31,2024-12-15
3564,3564,404,748,2402,Cancelled,2024-04-08,2024-09-18
3565,3565,167,1744,4900,In Transit,2024-08-05,2024-06-02
3566,3566,7,1745,1000,Cancelled,2025-01-11,2024-12-20
3567,3567,441,1189,145,In Transit,2025-05-09,2024-09-09
3568,3568,361,710,4061,Delivered,2024-11-12,2025-04-28
3569,3569,393,278,4802,Delivered,2024-02-22,2024-02-18
3570,3570,204,1134,4696,In Transit,2024-06-18,2024-07-18
3571,3571,382,915,3614,Cancelled,2025-04-30,2025-02-09
3572,3572,359,1684,4385,Cancelled,2024-04-24,2025-01-01
3573,3573,378,909,4937,Cancelled,2024-04-06,2024-08-26
3574,3574,484,1849,2919,In Transit,2024-11-08,2025-02-13
3575,3575,490,233,4929,Delayed,2025-02-05,2024-07-20
3576,3576,482,1688,4897,Delivered,2024-03-15,2024-02-01
3577,3577,61,1909,3436,Delivered,2024-09-03,2025-06-01
3578,3578,414,969,915,Cancelled,2024-03-24,2024-07-13
3579,3579,236,258,236,Delivered,2024-05-14,2024-09-05
3580,3580,256,1802,3877,In Transit,2024-06-27,2025-04-28
3581,3581,84,400,3920,In Transit,2024-01-07,2025-03-13
3582,3582,322,1604,1779,Delayed,2025-02-09,2024-09-12
3583,3583,303,1020,807,Delivered,2024-12-03,2024-06-25
3584,3584,38,973,980,Delayed,2024-11-24,2024-02-23
3585,3585,455,1016,264,In Transit,2024-09-19,2024-01-28
3586,3586,189,1690,578,In Transit,2024-04-27,2024-01-22
3587,3587,157,145,4519,Delayed,2025-04-25,2024-07-15
3588,3588,365,678,1246,Delayed,2024-01-23,2025-01-24
3589,3589,54,78,3085,In Transit,2025-05-13,2024-08-03
3590,3590,331,1713,68,Delivered,2024-08-25,2024-08-23
3591,3591,442,1091,2289,Cancelled,2024-10-23,2024-01-24
3592,3592,291,1147,1996,In Transit,2024-08-08,2024-08-17
3593,3593,309,905,2153,Cancelled,2024-05-28,2024-09-07
3594,3594,397,1393,531,Delivered,2025-02-25,2024-03-19
3595,3595,45,127,1844,Delivered,2024-11-28,2025-01-26
3596,3596,305,7,4828,Delayed,2024-03-07,2024-11-22
3597,3597,87,1775,1227,In Transit,2025-02-15,2024-03-03
3598,3598,391,759,2189,Cancelled,2025-03-11,2024-08-24
3599,3599,82,1293,4954,Delivered,2025-03-20,2025-05-03
3600,3600,119,1037,1582,Delivered,2024-02-18,2024-12-01
3601,3601,256,1530,1012,Delivered,2024-04-07,2025-05-17
3602,3602,405,978,2597,Delayed,2024-10-06,2024-11-27
3603,3603,498,1053,3624,In Transit,2024-04-20,2024-01-31
3604,3604,154,786,604,Delivered,2024-05-31,2024-03-24
3605,3605,416,976,2635,In Transit,2024-10-22,2025-04-21
3606,3606,82,722,3658,Cancelled,2025-03-17,2024-04-18
3607,3607,454,1362,2071,Cancelled,2024-08-21,2024-09-22
3608,3608,311,698,828,Cancelled,2024-01-16,2024-06-22
3609,3609,140,771,2487,Cancelled,2024-05-01,2024-08-09
3610,3610,91,771,3274,Delayed,2024-07-16,2025-05-07
3611,3611,236,1484,2859,Delivered,2024-01-25,2024-07-15
3612,3612,263,1002,1489,Cancelled,2024-03-28,2024-06-08
3613,3613,270,1174,3679,Delivered,2024-11-17,2024-08-07
3614,3614,304,1814,1590,In Transit,2024-02-27,2025-03-07
3615,3615,354,660,175,Delayed,2024-03-26,2024-08-10
3616,3616,135,1171,1521,Delivered,2024-02-18,2024-02-03
3617,3617,199,1846,3846,In Transit,2024-07-05,2024-06-15
3618,3618,55,1785,1398,In Transit,2024-05-02,2024-02-08
3619,3619,174,531,1440,In Transit,2025-02-11,2024-08-15
3620,3620,68,1163,3301,Delivered,2024-11-02,2024-08-07
3621,3621,348,239,3849,Delayed,2024-04-01,2024-02-11
3622,3622,288,1467,3260,Delivered,2024-08-01,2024-02-18
3623,3623,434,1655,4250,In Transit,2024-10-14,2024-03-03
3624,3624,377,586,1291,Cancelled,2025-04-12,2024-12-07
3625,3625,22,562,1376,In Transit,2024-12-21,2025-02-10
3626,3626,400,429,1182,In Transit,2024-12-14,2024-01-07
3627,3627,215,1475,694,Delivered,2024-10-13,2024-05-20
3628,3628,74,7,3577,Delayed,2024-10-10,2025-01-30
3629,3629,313,944,3394,Delayed,2024-09-21,2024-01-23
3630,3630,16,1637,3853,Delivered,2024-09-26,2024-09-27
3631,3631,392,1411,1076,In Transit,2024-06-30,2025-01-12
3632,3632,146,1115,4042,In Transit,2024-01-28,2024-07-10
3633,3633,461,854,2337,In Transit,2025-02-06,2024-01-15
3634,3634,267,929,667,Delivered,2024-11-02,2024-06-12
3635,3635,17,1580,2637,Delivered,2024-09-07,2024-07-15
3636,3636,237,81,1326,Cancelled,2024-02-26,2024-03-23
3637,3637,320,693,951,In Transit,2024-06-16,2024-07-13
3638,3638,357,1519,3012,Delivered,2024-11-08,2024-10-22
3639,3639,202,448,844,In Transit,2024-08-14,2025-05-28
3640,3640,297,181,4514,Cancelled,2024-12-03,2024-09-13
3641,3641,57,1822,3122,Delivered,2025-05-01,2024-09-11
3642,3642,312,1284,3147,In Transit,2024-12-09,2024-03-26
3643,3643,324,1816,4324,Delivered,2024-10-07,2024-08-02
3644,3644,337,1722,3610,Delayed,2024-09-28,2024-04-23
3645,3645,65,1312,4475,Cancelled,2024-12-27,2024-08-21
3646,3646,53,1052,1544,In Transit,2025-01-28,2024-07-13
3647,3647,494,708,1166,In Transit,2025-05-04,2024-06-26
3648,3648,478,355,537,In Transit,2024-03-21,2024-07-28
3649,3649,433,1234,3172,Delivered,2025-02-25,2025-05-03
3650,3650,258,1875,4544,Cancelled,2024-10-26,2025-05-07
