route_id,origin_city,destination_city,distance_km,estimated_time_hr,transport_mode,fuel_cost_usd,risk_score
1596,New York,Singapore,7761,11.58,Air Freight,4585.77,3.87
1597,Mumbai,New York,4292,50.4,Truck,2371.34,7.03
1598,Berlin,Berlin,4884,35.81,Cargo Van,3479.68,1.89
1599,Berlin,Singapore,6412,95.77,Cargo Van,802.99,9.63
1600,New York,London,517,26.73,Truck,7980.76,3.47
1601,Sydney,Toronto,8375,57.55,Ship,6335.91,9.0
1602,New York,Mumbai,11293,89.29,Cargo Van,6233.16,3.04
1603,Berlin,Berlin,9754,68.29,Ship,4465.7,3.1
1604,Singapore,Mumbai,8305,13.72,Cargo Van,4538.59,8.74
1605,Sydney,Sydney,6811,32.1,Truck,3086.4,1.31
1606,New York,New York,983,32.48,Ship,7658.98,4.89
1607,Dubai,Dubai,5756,3.41,Ship,3075.11,1.22
1608,Dubai,Singapore,2317,82.54,Air Freight,4822.77,4.01
1609,London,Berlin,9886,31.65,Ship,6832.81,1.2
1610,Sydney,Sydney,7741,62.99,Air Freight,6697.24,6.35
1611,London,Sydney,6286,32.81,Cargo Van,5321.68,5.63
1612,New York,Mumbai,9346,42.34,Cargo Van,4493.94,3.0
1613,New York,London,9646,11.98,Cargo Van,7450.29,3.73
1614,Mumbai,Berlin,427,81.04,Ship,5452.63,8.93
1615,New York,Berlin,9241,71.43,Air Freight,5405.19,7.96
1616,Toronto,Berlin,9460,32.11,Truck,4983.86,3.28
1617,Berlin,Toronto,4024,54.66,Truck,1112.38,1.27
1618,Singapore,Sydney,10621,6.89,Truck,1411.29,7.71
1619,Singapore,New York,9555,28.04,Cargo Van,2370.86,9.52
1620,Mumbai,Sydney,5135,18.52,Cargo Van,6813.78,6.16
1621,Singapore,Sydney,4285,22.19,Truck,536.83,6.88
1622,Toronto,Singapore,7054,46.6,Truck,5459.6,1.53
1623,London,Dubai,5925,79.03,Cargo Van,5132.26,8.12
1624,London,Dubai,11470,20.61,Cargo Van,5454.74,9.24
1625,Singapore,Sydney,5800,82.52,Ship,1356.9,2.79
1626,Mumbai,Sydney,198,69.68,Cargo Van,4958.72,7.48
1627,Toronto,Sydney,8319,13.5,Ship,1865.99,4.59
1628,New York,London,5883,61.5,Truck,7430.48,9.71
1629,Toronto,Dubai,4674,62.92,Truck,984.69,5.68
1630,New York,London,5162,14.95,Cargo Van,2678.16,6.83
1631,Sydney,Dubai,9752,31.32,Ship,3489.59,3.19
1632,Sydney,Mumbai,9535,74.45,Cargo Van,2560.0,2.74
1633,New York,Berlin,8958,69.35,Truck,1675.64,4.97
1634,Berlin,Berlin,2051,49.54,Truck,4036.17,2.37
1635,New York,Dubai,3226,24.88,Truck,1511.18,5.86
1636,Berlin,Singapore,10536,43.74,Air Freight,265.71,5.86
1637,Dubai,Toronto,1940,36.3,Cargo Van,4717.46,6.3
1638,Berlin,Sydney,9891,37.72,Air Freight,248.59,2.2
1639,Mumbai,Sydney,3949,46.68,Truck,6127.22,2.88
1640,Dubai,New York,6598,85.65,Cargo Van,4539.76,5.14
1641,London,Toronto,4316,95.92,Ship,6190.7,9.02
1642,London,New York,3847,3.91,Truck,2663.26,9.76
1643,New York,Berlin,2275,24.01,Air Freight,5814.84,3.73
1644,London,Toronto,300,65.15,Ship,2552.91,7.14
1645,Berlin,London,7755,81.18,Cargo Van,1589.54,2.21
1646,Sydney,London,11529,30.68,Ship,3196.62,8.82
1647,London,Toronto,8641,75.47,Cargo Van,1200.25,3.86
1648,New York,Mumbai,7671,33.51,Cargo Van,499.24,8.75
1649,Dubai,Berlin,4705,83.21,Ship,3337.33,1.65
1650,Mumbai,Berlin,9249,72.89,Cargo Van,3771.27,2.21
1651,Mumbai,London,2209,87.65,Ship,1207.69,8.81
1652,Dubai,London,9071,4.69,Air Freight,5500.56,9.21
1653,New York,Dubai,11554,24.14,Cargo Van,1495.93,9.54
1654,New York,Berlin,5345,67.48,Truck,6715.0,9.78
1655,London,Dubai,5580,70.62,Truck,878.17,4.11
1656,Mumbai,Mumbai,918,20.91,Truck,4114.39,3.24
1657,New York,New York,9192,32.83,Cargo Van,7515.22,8.05
1658,Dubai,Singapore,3619,82.35,Air Freight,6717.72,1.97
1659,London,Singapore,8138,19.97,Ship,4106.9,9.35
1660,Toronto,New York,4353,23.03,Cargo Van,1597.27,3.89
1661,Berlin,Toronto,5379,62.3,Air Freight,6241.24,6.09
1662,Dubai,Berlin,10910,52.69,Ship,3321.73,5.01
1663,Toronto,Toronto,6993,5.63,Ship,1769.64,7.09
1664,Sydney,Mumbai,850,46.34,Air Freight,4498.32,2.82
1665,Berlin,New York,9817,21.05,Ship,6331.27,9.73
1666,Toronto,Singapore,5122,85.95,Cargo Van,1021.33,6.05
1667,Mumbai,Dubai,11806,72.5,Air Freight,5729.56,4.21
1668,New York,Singapore,5144,20.14,Air Freight,6565.65,1.81
1669,London,Toronto,11161,4.63,Cargo Van,534.7,4.5
1670,Sydney,London,4146,48.68,Truck,428.95,8.97
1671,Toronto,Berlin,4986,31.6,Ship,4871.0,6.19
1672,Sydney,Singapore,5458,77.01,Ship,4969.12,5.35
1673,New York,Mumbai,10295,86.81,Air Freight,4070.81,1.68
1674,Berlin,Singapore,7273,95.62,Air Freight,6917.84,1.16
1675,Singapore,Dubai,6234,32.75,Cargo Van,7620.53,3.43
1676,Sydney,London,2835,20.96,Truck,5525.11,2.83
1677,Mumbai,Berlin,10529,30.0,Cargo Van,6634.94,1.73
1678,Toronto,Toronto,3937,75.3,Cargo Van,1849.67,4.88
1679,New York,Dubai,5393,34.72,Truck,1169.67,8.12
1680,Berlin,Dubai,5571,26.58,Air Freight,5975.13,2.07
1681,New York,Mumbai,6462,31.02,Air Freight,1892.76,5.5
1682,Berlin,London,8695,38.96,Air Freight,6904.3,3.46
1683,Sydney,Berlin,7423,59.34,Truck,2450.43,4.91
1684,London,Singapore,5894,58.59,Ship,491.67,1.59
1685,Dubai,Berlin,5736,9.33,Cargo Van,1528.88,4.26
1686,Toronto,Sydney,3422,81.39,Ship,3076.5,2.92
1687,Dubai,Toronto,9947,66.03,Cargo Van,4910.08,7.62
1688,Toronto,Singapore,5695,78.55,Cargo Van,2239.27,1.62
1689,London,Berlin,11691,13.63,Air Freight,4616.51,3.43
1690,Dubai,New York,785,73.67,Ship,4126.09,9.38
1691,Dubai,Sydney,8673,32.16,Cargo Van,5637.91,1.54
1692,Toronto,Dubai,1539,18.52,Air Freight,6832.15,4.91
1693,Dubai,Mumbai,2983,3.33,Air Freight,6239.72,1.26
1694,Singapore,Dubai,9532,68.88,Cargo Van,5626.31,2.19
1695,Sydney,Mumbai,874,55.85,Truck,4474.26,3.38
1696,Toronto,Sydney,1472,56.3,Truck,250.32,9.35
1697,New York,Dubai,5978,31.35,Truck,6899.84,2.91
1698,Singapore,New York,6334,13.72,Truck,1859.83,4.89
1699,Toronto,London,8253,76.51,Ship,1834.22,6.11
1700,Toronto,Mumbai,5170,34.22,Air Freight,2370.8,6.69
1701,New York,New York,7418,70.15,Cargo Van,3723.3,8.2
1702,Berlin,Toronto,11721,28.27,Cargo Van,2148.02,9.38
1703,Toronto,Mumbai,2391,56.74,Cargo Van,5426.74,5.05
1704,Mumbai,Mumbai,2960,37.21,Ship,7935.35,1.53
1705,Dubai,Sydney,4046,80.91,Ship,4220.52,1.06
1706,Sydney,Sydney,11835,65.4,Air Freight,5020.6,7.54
1707,Mumbai,Berlin,8991,68.12,Ship,3331.25,7.67
1708,London,Mumbai,2988,62.78,Truck,3022.34,4.8
1709,New York,New York,3017,58.63,Truck,1696.65,6.17
1710,Sydney,Berlin,8682,82.8,Ship,1712.75,1.89
1711,Dubai,Toronto,10867,92.27,Cargo Van,3555.84,4.42
1712,London,London,11046,80.98,Ship,7335.05,3.65
1713,Berlin,New York,3413,23.17,Ship,2039.84,6.26
1714,Mumbai,Berlin,1743,23.03,Air Freight,2409.19,6.92
1715,London,London,3900,47.61,Ship,5097.87,9.87
1716,Berlin,Dubai,9732,33.92,Air Freight,4110.24,9.02
1717,Sydney,Toronto,7886,41.06,Air Freight,7886.91,4.37
1718,Sydney,Sydney,8155,16.7,Ship,350.86,7.66
1719,Mumbai,Sydney,5765,58.33,Air Freight,1445.9,9.06
1720,London,Singapore,9372,59.12,Cargo Van,5484.15,2.08
1721,Singapore,Singapore,10118,2.92,Truck,6588.31,1.24
1722,Mumbai,Sydney,11578,31.91,Ship,5073.73,3.58
1723,New York,Singapore,6558,45.86,Ship,4089.49,1.25
1724,Toronto,Sydney,9865,26.12,Cargo Van,6055.71,3.76
1725,Dubai,London,5593,27.95,Air Freight,6316.49,3.69
1726,Singapore,London,10352,78.1,Cargo Van,2705.53,5.39
1727,Mumbai,Singapore,6531,5.34,Truck,7009.57,3.42
1728,New York,Berlin,2981,69.85,Truck,7534.13,9.72
1729,Berlin,London,11765,57.52,Truck,476.57,8.58
1730,London,London,9976,34.65,Truck,3184.54,9.41
1731,Singapore,Toronto,4280,38.11,Truck,2964.58,9.25
1732,Toronto,Singapore,3879,91.5,Truck,7665.85,9.11
1733,Sydney,London,4014,60.63,Truck,7134.78,3.75
1734,Toronto,Toronto,8864,41.17,Ship,3322.29,5.99
1735,New York,Berlin,11363,11.5,Air Freight,6336.7,2.61
1736,London,Dubai,4070,87.04,Truck,2682.53,7.68
1737,Singapore,Singapore,4960,19.5,Air Freight,2161.91,7.91
1738,Mumbai,Dubai,4157,82.22,Ship,5947.01,4.76
1739,Singapore,Toronto,3964,79.1,Cargo Van,2443.35,9.74
1740,Sydney,Dubai,5026,83.12,Air Freight,7944.43,6.91
1741,Mumbai,Berlin,8638,9.0,Cargo Van,1776.3,3.21
1742,New York,Sydney,6310,79.21,Air Freight,7989.62,2.1
1743,Singapore,Singapore,8483,68.61,Cargo Van,6393.54,2.97
1744,Toronto,Singapore,10246,10.6,Air Freight,3413.47,1.39
1745,Toronto,Toronto,4460,22.2,Ship,6443.79,8.52
1746,New York,Berlin,11304,12.78,Ship,7782.28,9.32
1747,Berlin,Dubai,4888,62.24,Air Freight,5839.81,8.75
1748,New York,Singapore,3861,14.42,Truck,3523.64,8.72
1749,Berlin,Singapore,7174,60.74,Ship,6378.32,5.97
1750,New York,London,6218,26.04,Air Freight,4850.45,6.07
1751,Mumbai,Berlin,501,43.26,Ship,7078.95,2.72
1752,London,Mumbai,5475,26.36,Cargo Van,713.91,5.04
1753,Dubai,Toronto,10546,35.02,Air Freight,7251.86,3.84
1754,Toronto,Toronto,6781,56.24,Ship,6627.83,5.28
1755,Dubai,London,8534,59.51,Cargo Van,3587.19,7.12
1756,Sydney,Toronto,233,70.43,Cargo Van,2829.76,4.62
1757,Toronto,New York,388,24.56,Truck,6632.92,4.1
1758,Mumbai,Dubai,5710,30.47,Ship,2395.89,7.52
1759,Singapore,Dubai,10549,91.98,Air Freight,7258.33,8.65
1760,Dubai,Mumbai,10762,20.06,Cargo Van,2459.97,1.68
1761,Sydney,New York,6676,84.0,Ship,5985.68,7.81
1762,Sydney,Singapore,11126,60.65,Cargo Van,7759.14,4.01
1763,Toronto,Toronto,6618,34.81,Truck,5681.38,1.61
1764,Mumbai,Singapore,9867,48.75,Truck,1618.46,8.51
1765,Dubai,Toronto,11810,18.49,Air Freight,3372.88,4.21
1766,Dubai,New York,7593,13.4,Ship,2142.79,4.26
1767,London,New York,1727,40.71,Cargo Van,1182.46,3.45
1768,Dubai,Mumbai,10309,93.28,Ship,3261.66,2.89
1769,New York,Sydney,7643,89.34,Truck,2809.1,8.09
1770,Dubai,Berlin,378,71.09,Truck,7639.97,9.05
1771,Singapore,Mumbai,2637,93.49,Air Freight,5274.36,1.88
1772,Mumbai,New York,3639,69.57,Air Freight,2868.24,6.39
1773,Berlin,Mumbai,1931,57.82,Ship,311.88,5.92
1774,Toronto,Toronto,5278,24.9,Truck,7725.68,6.66
1775,Mumbai,New York,11041,15.62,Truck,7489.31,7.67
1776,Sydney,Berlin,9664,46.84,Cargo Van,6755.07,2.72
1777,Berlin,Sydney,2441,90.3,Truck,7921.01,5.73
1778,Mumbai,Sydney,4104,67.12,Air Freight,4054.89,1.56
1779,London,Berlin,3751,28.5,Truck,4900.56,7.85
1780,London,Toronto,6435,88.77,Ship,1599.0,4.87
1781,Mumbai,Singapore,2174,64.55,Air Freight,1746.24,9.71
1782,Toronto,Berlin,84,19.34,Cargo Van,2932.19,1.47
1783,New York,Berlin,5823,23.97,Truck,4326.53,8.13
1784,Singapore,New York,2509,11.42,Cargo Van,2324.2,6.51
1785,Dubai,Berlin,5837,39.98,Ship,4094.84,1.84
1786,Mumbai,Dubai,9457,66.81,Cargo Van,5617.6,1.22
1787,New York,Singapore,4922,49.68,Ship,7144.84,5.53
1788,Singapore,Sydney,2620,51.54,Truck,3420.25,4.63
1789,Sydney,New York,880,12.84,Ship,1515.31,9.26
1790,London,Singapore,9062,6.52,Cargo Van,2426.15,6.75
1791,Singapore,Mumbai,4466,83.98,Cargo Van,5967.63,2.6
1792,Berlin,Toronto,8716,73.27,Truck,633.41,5.91
1793,Singapore,Mumbai,6882,62.94,Air Freight,1263.69,5.6
1794,Toronto,Singapore,7803,80.35,Air Freight,3812.23,7.51
1795,Dubai,Dubai,1266,57.09,Truck,4390.11,8.7
1796,Sydney,Dubai,11230,42.43,Cargo Van,3025.01,1.1
1797,London,Dubai,3469,63.82,Cargo Van,2737.69,6.57
1798,Berlin,Dubai,6435,27.92,Air Freight,1565.78,4.12
1799,London,Berlin,1562,90.63,Truck,2798.58,4.28
1800,Sydney,Toronto,7922,45.61,Truck,899.27,2.33
1801,London,Mumbai,10759,72.87,Ship,6959.76,5.47
1802,Dubai,Mumbai,10512,16.24,Air Freight,4591.82,3.69
1803,Mumbai,London,5369,37.18,Ship,4582.98,6.81
1804,Mumbai,Dubai,11886,14.13,Cargo Van,7454.49,3.0
1805,Sydney,Sydney,6328,86.43,Ship,2094.77,7.95
1806,Berlin,Berlin,897,32.35,Air Freight,2743.15,8.45
1807,London,Dubai,10350,4.43,Truck,3974.3,3.46
1808,Mumbai,Toronto,8155,22.01,Air Freight,1099.48,6.33
1809,London,Berlin,2103,87.03,Air Freight,7450.52,7.13
1810,Berlin,Sydney,4476,5.66,Truck,3465.56,4.81
1811,Toronto,Sydney,1680,78.07,Cargo Van,4750.44,5.89
1812,Singapore,London,6677,51.04,Ship,2875.95,5.88
1813,Mumbai,Mumbai,2901,61.3,Cargo Van,7192.96,3.31
1814,Mumbai,Singapore,7198,90.46,Ship,5222.51,7.9
1815,New York,Singapore,7256,92.34,Cargo Van,7370.99,9.8
1816,New York,New York,680,93.61,Truck,6114.51,8.51
1817,London,New York,425,82.91,Ship,7826.11,9.39
1818,New York,Berlin,7648,71.1,Ship,5143.64,9.74
1819,Mumbai,Mumbai,10957,13.49,Ship,6183.55,6.45
1820,London,Singapore,1992,45.34,Truck,1201.97,5.63
1821,Dubai,Singapore,5639,4.92,Cargo Van,6434.7,9.78
1822,Singapore,London,3856,52.23,Ship,1230.63,4.35
1823,Berlin,Sydney,8388,5.94,Truck,2043.47,9.39
1824,Dubai,Toronto,11047,31.29,Truck,5164.82,2.5
1825,Toronto,London,4690,23.52,Cargo Van,6019.6,5.9
1826,Dubai,Singapore,2582,29.23,Air Freight,1844.86,1.14
1827,Singapore,Singapore,7291,76.74,Ship,1969.08,6.51
1828,Sydney,Singapore,3013,66.63,Air Freight,6784.03,7.52
1829,New York,Sydney,3569,54.44,Air Freight,2954.79,1.43
1830,Mumbai,Singapore,8380,15.54,Air Freight,6516.9,5.23
1831,Singapore,Berlin,9153,87.27,Air Freight,776.61,4.72
1832,Sydney,Toronto,11147,77.62,Cargo Van,3150.27,6.78
1833,Dubai,Singapore,11056,54.33,Air Freight,3245.0,2.26
1834,Sydney,Sydney,9530,85.67,Air Freight,6819.16,5.47
1835,London,Toronto,2665,13.84,Cargo Van,4858.69,6.1
1836,Toronto,Mumbai,1888,27.47,Ship,7011.63,2.05
1837,Toronto,Dubai,7623,75.99,Cargo Van,2681.73,8.78
1838,London,London,2506,22.9,Cargo Van,4901.59,5.0
1839,New York,New York,3648,67.98,Air Freight,7365.96,8.61
1840,Toronto,Berlin,6781,35.95,Cargo Van,2467.59,8.34
1841,Sydney,London,3074,53.24,Truck,6636.89,4.13
1842,New York,Singapore,9064,73.63,Ship,4214.38,5.87
1843,Sydney,Sydney,9744,75.7,Truck,5309.38,5.23
1844,Mumbai,Singapore,1693,62.85,Ship,790.35,1.71
1845,Sydney,Dubai,8767,40.1,Truck,712.92,5.67
1846,London,Berlin,1592,35.85,Ship,3845.11,4.43
1847,London,London,11033,22.78,Ship,6701.19,1.89
1848,Toronto,Sydney,9979,51.72,Cargo Van,364.24,9.87
1849,Mumbai,Berlin,5804,86.72,Cargo Van,2687.54,5.73
1850,Berlin,Dubai,10765,95.47,Cargo Van,6238.99,5.53
1851,New York,Dubai,3507,36.2,Air Freight,1027.16,1.92
1852,London,Sydney,11368,4.85,Truck,3613.05,3.29
1853,New York,Berlin,4049,8.63,Air Freight,7006.84,3.44
1854,Dubai,Sydney,335,78.28,Cargo Van,4688.34,9.74
1855,Sydney,Sydney,7857,27.01,Truck,6069.33,7.43
1856,Singapore,Singapore,229,80.48,Truck,4105.32,6.83
1857,Singapore,Toronto,3772,78.35,Truck,7990.4,3.15
1858,Toronto,London,10984,42.74,Ship,5688.46,7.34
1859,Berlin,Sydney,2533,2.31,Cargo Van,3596.81,4.87
1860,London,London,10947,82.08,Air Freight,6907.94,5.23
1861,Sydney,Berlin,10112,34.98,Air Freight,949.9,3.13
1862,Dubai,Dubai,9106,40.69,Air Freight,2110.55,6.96
1863,London,Dubai,10377,24.31,Ship,5207.92,7.36
1864,Mumbai,New York,2281,29.32,Air Freight,3417.64,1.9
1865,Sydney,Singapore,3060,35.05,Ship,7779.29,4.48
1866,Sydney,Dubai,5983,25.23,Cargo Van,5694.88,4.96
1867,Mumbai,Mumbai,6881,15.99,Air Freight,5973.01,1.95
1868,Sydney,New York,9437,9.42,Ship,6991.13,3.01
1869,London,Dubai,11389,28.02,Cargo Van,4809.51,5.7
1870,Berlin,Mumbai,10139,14.9,Ship,4002.23,2.71
1871,New York,Mumbai,7762,62.06,Air Freight,6920.2,2.13
1872,Singapore,Toronto,11780,36.05,Truck,2299.41,5.05
1873,Berlin,Dubai,8455,74.18,Ship,2207.78,5.66
1874,Toronto,Singapore,2931,51.38,Truck,5167.7,2.29
1875,Berlin,London,5483,75.65,Cargo Van,2205.27,4.16
1876,Sydney,Berlin,5460,36.26,Air Freight,4580.69,6.19
1877,Berlin,Mumbai,5048,10.11,Cargo Van,259.7,3.3
1878,London,Berlin,3410,86.03,Cargo Van,6005.78,1.62
1879,New York,Toronto,4238,89.36,Cargo Van,5618.61,4.31
1880,London,Singapore,7431,45.24,Truck,7035.61,9.3
1881,New York,Sydney,9816,24.09,Truck,1777.77,8.34
1882,Toronto,Toronto,2589,68.76,Ship,1094.05,7.34
1883,Mumbai,Singapore,1811,39.1,Ship,3882.12,6.6
1884,Toronto,Berlin,7360,40.35,Cargo Van,3166.74,5.44
1885,Dubai,Dubai,10717,28.66,Air Freight,1436.38,1.0
1886,Berlin,Dubai,7840,71.16,Cargo Van,6621.72,5.32
1887,Berlin,Singapore,11986,61.8,Truck,5825.31,5.43
1888,Singapore,Mumbai,1268,2.89,Ship,6112.9,6.67
1889,Dubai,Dubai,1134,9.3,Truck,3378.7,3.61
1890,Singapore,Singapore,4748,70.92,Truck,329.29,8.72
1891,London,Sydney,139,86.45,Air Freight,262.13,8.86
1892,New York,Toronto,2232,20.18,Truck,2258.36,1.32
1893,Singapore,Dubai,4579,81.34,Ship,1482.83,4.18
1894,London,London,8322,13.73,Ship,5798.12,2.33
1895,Dubai,New York,6507,84.07,Air Freight,4245.39,4.05
1896,Dubai,Berlin,5115,14.36,Cargo Van,2233.7,8.49
1897,Singapore,Berlin,2355,39.49,Ship,5538.79,7.01
1898,New York,Toronto,10161,44.79,Truck,391.25,8.53
1899,Dubai,London,4160,7.21,Air Freight,5970.74,1.27
1900,New York,Mumbai,711,65.07,Air Freight,6991.4,1.87
1901,Berlin,Mumbai,142,50.96,Truck,6475.41,4.16
1902,New York,New York,6813,76.89,Ship,1608.04,4.02
1903,London,London,2617,88.51,Ship,3650.42,3.97
1904,New York,New York,9338,69.16,Ship,5920.33,5.54
1905,Sydney,Berlin,792,34.8,Truck,7391.86,7.42
1906,Dubai,Mumbai,4557,41.0,Cargo Van,7677.47,8.4
1907,Singapore,London,214,3.77,Truck,7572.15,2.36
1908,New York,Dubai,9509,47.26,Truck,4549.61,5.6
1909,Berlin,Toronto,11425,83.73,Air Freight,4038.8,2.13
1910,Mumbai,Singapore,7590,2.57,Cargo Van,993.44,6.59
1911,New York,Berlin,11764,39.32,Cargo Van,854.72,8.09
1912,Toronto,Berlin,7069,14.59,Ship,5686.71,9.74
1913,Berlin,Toronto,468,55.94,Truck,5603.04,5.65
1914,Mumbai,Mumbai,4057,75.02,Air Freight,6400.18,3.81
1915,Singapore,New York,4628,54.58,Ship,2917.68,8.5
1916,Berlin,London,9625,8.11,Cargo Van,3379.51,8.87
1917,London,New York,4671,26.49,Truck,2194.22,8.11
1918,Berlin,Singapore,11137,36.16,Cargo Van,7163.45,6.87
1919,Mumbai,Sydney,7876,51.48,Truck,5303.62,4.44
1920,Mumbai,Sydney,3573,91.89,Cargo Van,4059.06,5.79
1921,Dubai,New York,6556,67.02,Air Freight,7786.89,4.02
1922,Berlin,Berlin,6540,86.17,Truck,2006.17,6.62
1923,New York,Dubai,3070,52.41,Cargo Van,2574.75,1.43
1924,Mumbai,Mumbai,5368,18.36,Air Freight,4948.97,1.15
1925,Toronto,Toronto,11422,85.95,Ship,4138.74,5.41
1926,Singapore,New York,5725,93.0,Air Freight,5027.33,3.3
1927,New York,Mumbai,6973,23.16,Cargo Van,5253.6,3.16
1928,Mumbai,Berlin,4903,92.49,Cargo Van,7389.93,7.43
1929,Toronto,London,8071,28.23,Cargo Van,5331.76,2.75
1930,Toronto,Sydney,4824,6.14,Air Freight,4558.43,8.75
1931,Mumbai,Dubai,6924,54.39,Air Freight,6355.47,7.93
1932,Singapore,Toronto,8858,2.73,Cargo Van,5614.42,3.56
1933,New York,Singapore,9347,62.62,Truck,6696.29,7.69
1934,Dubai,Sydney,5991,15.87,Cargo Van,2265.56,6.48
1935,Berlin,Berlin,6853,59.73,Ship,2241.87,6.61
1936,Mumbai,Singapore,1461,67.98,Ship,6966.69,8.91
1937,Berlin,Singapore,4457,61.7,Ship,4926.58,6.2
1938,Dubai,London,8883,14.71,Air Freight,739.42,6.64
1939,Singapore,Mumbai,7712,82.32,Air Freight,4836.89,7.42
1940,Mumbai,Sydney,10696,94.94,Air Freight,5566.91,7.15
1941,Dubai,Toronto,8213,14.42,Ship,570.82,5.65
1942,Berlin,Toronto,1804,67.22,Cargo Van,6649.24,2.93
1943,Toronto,Singapore,8100,26.77,Air Freight,6226.25,6.92
1944,London,Singapore,4906,86.09,Cargo Van,3925.25,6.81
1945,London,Toronto,2019,11.26,Truck,7692.71,3.45
1946,Berlin,Sydney,3123,68.34,Air Freight,6147.76,6.84
1947,Mumbai,Toronto,6833,37.01,Ship,4960.25,5.16
1948,Mumbai,Toronto,3193,79.0,Ship,7320.48,3.68
1949,London,Dubai,4034,90.83,Ship,965.79,4.41
1950,London,London,3939,56.19,Cargo Van,3541.61,2.05
1951,London,Dubai,11323,82.51,Truck,5096.18,9.45
1952,London,Toronto,4053,85.73,Cargo Van,3429.47,3.95
1953,Berlin,Berlin,259,25.66,Truck,5137.16,5.63
1954,London,Berlin,7360,49.07,Air Freight,917.53,3.42
1955,Sydney,Dubai,5720,64.62,Air Freight,7907.41,2.95
1956,New York,New York,788,89.48,Ship,3890.14,5.32
1957,New York,Dubai,985,92.81,Truck,3329.53,4.08
1958,Toronto,Mumbai,8956,84.84,Air Freight,7522.99,3.72
1959,New York,New York,8942,23.68,Ship,6899.46,6.47
1960,London,Dubai,8991,16.24,Ship,4097.76,7.6
1961,Mumbai,Sydney,7565,75.4,Ship,202.2,4.37
1962,Dubai,Berlin,2018,5.05,Ship,6534.11,7.86
1963,Mumbai,Mumbai,1354,49.2,Cargo Van,6906.31,5.62
1964,Mumbai,New York,745,40.45,Air Freight,7306.45,5.45
1965,London,Mumbai,11891,3.02,Truck,7861.58,1.27
1966,Toronto,New York,9447,57.61,Ship,6550.4,6.36
1967,Toronto,Dubai,6624,72.61,Ship,5653.69,1.69
1968,Sydney,Dubai,11896,50.29,Air Freight,7342.37,4.67
1969,Sydney,Mumbai,3096,38.18,Cargo Van,436.39,1.1
1970,Mumbai,Mumbai,7849,46.07,Ship,7704.93,1.88
1971,New York,London,7024,84.28,Air Freight,6014.46,5.44
1972,Singapore,Singapore,5581,8.2,Ship,6351.8,1.5
1973,Sydney,Mumbai,11010,32.39,Ship,4331.72,2.11
1974,Dubai,Toronto,8387,35.32,Cargo Van,4111.0,1.82
1975,Mumbai,London,1448,52.82,Air Freight,3651.26,2.68
1976,Sydney,London,1644,46.25,Truck,1595.99,6.95
1977,London,Singapore,1664,78.43,Cargo Van,1149.13,2.8
1978,Singapore,Mumbai,882,34.83,Cargo Van,627.81,6.45
1979,London,New York,380,57.96,Truck,6923.44,5.54
1980,Sydney,Berlin,710,72.84,Air Freight,7088.24,2.09
1981,Toronto,Toronto,8174,11.13,Truck,2871.7,1.06
1982,New York,New York,6989,62.0,Ship,2354.75,5.02
1983,Singapore,London,2486,79.91,Ship,1053.37,4.39
1984,Mumbai,Mumbai,6549,55.23,Cargo Van,6437.08,6.37
1985,Mumbai,Berlin,4335,36.09,Truck,3724.73,9.18
1986,Toronto,Singapore,5203,16.65,Ship,2738.76,3.68
1987,Mumbai,London,5125,54.48,Air Freight,5539.42,8.43
1988,Toronto,Toronto,10426,66.66,Truck,3572.15,3.59
1989,Berlin,Toronto,2408,26.09,Truck,1163.07,8.12
1990,Toronto,Singapore,1548,29.78,Air Freight,7065.04,7.1
1991,Dubai,Dubai,9096,84.18,Cargo Van,4392.11,3.52
1992,Singapore,Singapore,2751,42.78,Truck,1727.9,6.89
1993,London,New York,9082,94.9,Ship,6905.25,7.09
1994,London,Sydney,99,4.12,Air Freight,6690.59,1.63
1995,New York,Mumbai,1300,31.46,Cargo Van,1899.48,9.91
1996,Toronto,Berlin,5435,77.81,Cargo Van,7264.83,8.53
1997,Sydney,New York,11180,47.43,Cargo Van,5086.21,5.35
1998,New York,Berlin,11839,32.31,Ship,6943.94,9.42
1999,London,Toronto,6475,22.74,Cargo Van,5578.7,7.9
2000,Sydney,New York,6453,14.32,Air Freight,2589.88,3.85
2001,London,New York,5115,24.47,Ship,4157.39,3.32
2002,Mumbai,Berlin,6880,58.58,Air Freight,1187.4,5.38
2003,Mumbai,Sydney,1799,22.56,Truck,6112.24,7.65
2004,Sydney,Berlin,4566,51.9,Air Freight,5183.35,4.98
2005,Toronto,Berlin,2886,33.87,Air Freight,5468.86,2.8
2006,Berlin,Sydney,5385,20.64,Cargo Van,6924.38,1.28
2007,Berlin,Sydney,3012,15.65,Truck,4645.33,9.54
2008,Mumbai,Berlin,11725,67.32,Ship,7987.53,6.78
2009,Dubai,Toronto,7053,54.9,Truck,3710.14,4.62
2010,Sydney,Mumbai,3280,92.41,Cargo Van,5795.02,8.56
2011,New York,New York,322,9.17,Ship,3683.1,8.52
2012,New York,Singapore,6418,92.03,Truck,2072.15,3.07
2013,Berlin,Mumbai,2013,52.15,Air Freight,4086.89,9.54
2014,Berlin,New York,1278,55.64,Air Freight,1490.62,5.89
2015,Dubai,Sydney,2367,44.71,Ship,5331.4,2.2
2016,Dubai,Toronto,4377,71.49,Ship,3373.86,4.44
